Term	Rank	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Multinucleated Giant Male Germ Cells MP:0020550	114	0.091171043818831607	0.204548532193087	0	0	10.9808201058201	26.2992610867916	TCFL5
Abnormal Skin Condition MP:0001191	115	0.0931919953621013	0.204548532193087	0	0	10.7248062015504	25.4509673242346	GSDMA
Increased Fluid Intake MP:0011941	116	0.0931919953621013	0.204548532193087	0	0	10.7248062015504	25.4509673242346	WNT10A
Abnormal Hindbrain Morphology MP:0000841	117	0.0931919953621013	0.204548532193087	0	0	10.7248062015504	25.4509673242346	SS18L1
Decreased Platelet Aggregation MP:0009549	118	0.0931919953621013	0.204548532193087	0	0	10.7248062015504	25.4509673242346	EMILIN2
Abnormal Neuronal Precursor Proliferation MP:0004948	119	0.0952085741754578	0.206394954653308	0	0	10.4804292929293	24.6466712582413	KIF26A
Abnormal Hair Growth MP:0002073	120	0.0972207894505928	0.206394954653308	0	0	10.2469135802469	23.8832060115263	GSDMA
Abnormal Incisor Morphology MP:0005358	121	0.0972207894505928	0.206394954653308	0	0	10.2469135802469	23.8832060115263	WNT10A
Decreased Susceptibility To Induced Morbidity/Mortality MP:0009764	122	0.0972207894505928	0.206394954653308	0	0	10.2469135802469	23.8832060115263	PELI2
Premature Death MP:0002083	123	0.0985415454081651	0.207259842273906	0	0	2.42301960334747	5.61480769172662	HPSE2;KIF26A;SEMA3A;SS18L1
Abnormal Interleukin Level MP:0008751	124	0.0992286503550749	0.207259842273906	0	0	10.0235507246377	23.1576948334135	PLA2G10
Reduced Male Fertility MP:0001922	125	0.100302324510082	0.207826416384889	0	0	3.90595238095238	8.98199688925387	SIX6;TCFL5
Albuminuria MP:0002871	126	0.101232166068673	0.208042636640779	0	0	9.8096926713948	22.4675190164632	HPSE2
Decreased Eosinophil Cell Number MP:0005012	127	0.103231345734613	0.208042636640779	0	0	9.60474537037037	21.8102899545303	PLA2G10
Decreased IgE Level MP:0002492	128	0.103231345734613	0.208042636640779	0	0	9.60474537037037	21.8102899545303	PLA2G10
Abnormal Olfactory Bulb Morphology MP:0000819	129	0.105226198455375	0.208042636640779	0	0	9.40816326530612	21.183824723374	SEMA3A
Congestive Heart Failure MP:0006138	130	0.105226198455375	0.208042636640779	0	0	9.40816326530612	21.183824723374	TLL1
Overriding Aortic Valve MP:0000273	131	0.105226198455375	0.208042636640779	0	0	9.40816326530612	21.183824723374	TLL1
Decreased Neuron Number MP:0008948	132	0.107216733355278	0.210372226810735	0	0	9.21944444444444	20.5861246770311	SIX6
Dermatitis MP:0001194	133	0.109202959499722	0.212658394815248	0	0	9.03812636165577	20.015356653722	GSDMA
Impaired Pupillary Reflex MP:0006243	134	0.11118488597109	0.214902130347107	0	0	8.86378205128205	19.4698364056951	HPSE2
Abnormal Axon Extension MP:0003651	135	0.113162521815025	0.21550803786832	0	0	8.69601677148847	18.9480139753331	KIF26A
Epidermal Hyperplasia MP:0001222	136	0.113162521815025	0.21550803786832	0	0	8.69601677148847	18.9480139753331	GSDMA
Abnormal Dorsal Root Ganglion Morphology MP:0000961	137	0.122986657024338	0.22916218826837	0	0	7.94396551724138	16.6480049600582	SEMA3A
Skin Lesions MP:0001212	138	0.122986657024338	0.22916218826837	0	0	7.94396551724138	16.6480049600582	GSDMA
