skew_type	skew_bin	ccre_class	af_class	mut_class	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint
mean_skew	[-0.05,0.05)	PLS	LOW_FREQ	CpG	2880	2880	3449.502	6275.659876	2878	-1512.071996932849	12296.120003725682	157	877	1083
mean_skew	[-0.05,0.05)	PLS	LOW_FREQ	non-CpG-ti	8322	8322	1209.175	232.645531	8309	1446.2129939238077	36877.374969528326	779	2542	2297
mean_skew	[-0.05,0.05)	PLS	LOW_FREQ	non-CpG-tv	6513	6513	548.413	129.285613	6501	-145.73900602047746	28411.164634360826	543	2103	2294
mean_skew	[-0.05,0.05)	PLS	LOW_FREQ	unknown	81	0	0	0	81	-49.96300026588137	300.8156541631414	1	65	6
mean_skew	[-0.05,0.05)	PLS	RARE	CpG	7957	7957	9579.934	17317.586425999998	7943	-4097.889003009072	38557.16070378272	503	2490	2873
mean_skew	[-0.05,0.05)	PLS	RARE	non-CpG-ti	21151	21151	3164.804	638.072272	21134	4727.487005790229	107238.26757188265	2256	6492	6127
mean_skew	[-0.05,0.05)	PLS	RARE	non-CpG-tv	17212	17212	1464.404	307.145192	17177	1378.4200047219633	86435.04100446861	1727	5585	5955
mean_skew	[-0.05,0.05)	PLS	RARE	unknown	1654	0	0	0	1653	-400.91100164921977	3886.898389424878	48	980	67
mean_skew	[-0.05,0.05)	PLS	SINGLETON	CpG	36544	36544	24437.971999999998	29867.211218	36526	-4196.780992488843	173025.50003555973	3387	13462	17856
mean_skew	[-0.05,0.05)	PLS	SINGLETON	non-CpG-ti	199132	199132	27751.872	4846.174044	199011	82334.32293160819	852573.254335668	23714	60045	56092
mean_skew	[-0.05,0.05)	PLS	SINGLETON	non-CpG-tv	174783	174783	12091.4	1450.934556	174649	48564.39995215077	794357.1895650389	19773	56110	56915
mean_skew	[-0.05,0.05)	PLS	SINGLETON	unknown	415	0	0	0	415	-58.826999697369025	1248.3445156828714	24	151	60
mean_skew	[-0.05,0.05)	PLS	ULTRARARE	CpG	43667	43667	45588.268000000004	75883.469552	43627	-16288.79498981569	201509.48386239464	3198	14507	17387
mean_skew	[-0.05,0.05)	PLS	ULTRARARE	non-CpG-ti	135353	135353	20019.314	3857.83674	135259	47193.17401927546	623709.4209525753	15935	41575	39312
mean_skew	[-0.05,0.05)	PLS	ULTRARARE	non-CpG-tv	108512	108512	8500.276	1256.456278	108388	20036.402978085454	537704.2515751168	11930	35623	37227
mean_skew	[-0.05,0.05)	PLS	ULTRARARE	unknown	2860	0	0	0	2860	113.66900361597045	7402.380136544876	159	1303	183
mean_skew	[-0.05,0.05)	dELS	COMMON	CpG	127157	127157	235419.5	493240.17631999997	126920	-112145.17698667943	426513.433703727	1715	12279	14385
mean_skew	[-0.05,0.05)	dELS	COMMON	non-CpG-ti	513823	513823	74534.375	15475.269613	513139	-74044.14499941142	1071811.1716378066	17980	42689	45460
mean_skew	[-0.05,0.05)	dELS	COMMON	non-CpG-tv	297606	297606	20518.221	7259.535303	297102	-32159.20297525697	599349.9722573754	10882	24540	28302
mean_skew	[-0.05,0.05)	dELS	COMMON	unknown	395	0	0	0	364	-200.9760001208634	749.5150016175102	1	39	33
mean_skew	[-0.05,0.05)	dELS	LOW_FREQ	CpG	169769	169769	348547.321	768837.476083	169460	-144924.01200651878	582697.9659427986	2785	14234	20728
mean_skew	[-0.05,0.05)	dELS	LOW_FREQ	non-CpG-ti	575474	575474	87120.265	18769.172789	574660	30136.160982430683	1197611.919781318	26815	37848	51971
mean_skew	[-0.05,0.05)	dELS	LOW_FREQ	non-CpG-tv	338112	338112	23261.981	6799.972439	337513	14582.310969863329	720279.478531863	15836	22499	32875
mean_skew	[-0.05,0.05)	dELS	LOW_FREQ	unknown	559	0	0	0	484	-220.7689997809938	777.0969684932812	0	31	54
mean_skew	[-0.05,0.05)	dELS	RARE	CpG	493679	493679	1017049.311	2247246.118939	492721	-416969.81495191	1722813.0522480237	8745	41163	60700
mean_skew	[-0.05,0.05)	dELS	RARE	non-CpG-ti	1400536	1400536	214664.657	47355.525269	1398679	102270.66390245645	3052342.5774088674	68710	92194	127024
mean_skew	[-0.05,0.05)	dELS	RARE	non-CpG-tv	836906	836906	56639.083	14464.346787	835415	68269.85092096843	1838695.4524728393	42563	56237	81434
mean_skew	[-0.05,0.05)	dELS	RARE	unknown	1362	0	0	0	1213	-531.1409997018056	1666.3924582869574	3	106	149
mean_skew	[-0.05,0.05)	dELS	SINGLETON	CpG	558180	558180	1004216.901	1998013.623459	557460	-403583.5530086381	1886578.5125678245	13448	52198	74695
mean_skew	[-0.05,0.05)	dELS	SINGLETON	non-CpG-ti	13822524	13822524	1925690.206	352531.354554	13807750	2287978.8301495374	29039436.016044892	750985	909490	1234424
mean_skew	[-0.05,0.05)	dELS	SINGLETON	non-CpG-tv	9403358	9403358	516569.345	51270.36421699996	9390406	1452336.3328209652	20742377.885992635	523334	625398	869355
mean_skew	[-0.05,0.05)	dELS	SINGLETON	unknown	4935	0	0	0	4721	-859.2100005976389	3835.9623209544193	15	420	411
mean_skew	[-0.05,0.05)	dELS	ULTRARARE	CpG	2028832	2028832	4013341.884	8543938.925618	2025904	-1629792.927873512	7033240.606192589	40693	174066	254323
mean_skew	[-0.05,0.05)	dELS	ULTRARARE	non-CpG-ti	8914290	8914290	1349872.6889999998	286818.892631	8903678	916868.8471323632	19351049.479442026	460289	588811	796381
mean_skew	[-0.05,0.05)	dELS	ULTRARARE	non-CpG-tv	5328290	5328290	327815.172	46828.104416	5319760	655469.793529905	11871480.918807084	287496	358326	504382
mean_skew	[-0.05,0.05)	dELS	ULTRARARE	unknown	4177	0	0	0	3877	-970.6100039968735	3679.7294961391476	14	336	379
mean_skew	[-0.05,0.05)	non-cCRE	COMMON	CpG	788242	788242	1609897.7280000001	3656027.072406	778650	-668496.9905969477	1907238.5621327648	2971	26542	3294
mean_skew	[-0.05,0.05)	non-cCRE	COMMON	non-CpG-ti	3715589	3715589	572300.93	125620.064196	3680788	-1065597.1191939865	5013538.55436602	37725	99474	10860
mean_skew	[-0.05,0.05)	non-cCRE	COMMON	non-CpG-tv	2246200	2246200	176610.089	84476.995281	2217632	-617304.6614764079	3064007.0804405753	24145	58756	7441
mean_skew	[-0.05,0.05)	non-cCRE	COMMON	unknown	6554	0	0	0	4887	-3043.680997853635	9366.054615097737	14	211	81
mean_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	CpG	991231	991231	2254968.918	5406087.317988	975950	-828511.5264844579	2427045.8202037048	4069	28107	4596
mean_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	non-CpG-ti	4078701	4078701	652710.934	149386.877226	4029815	-482520.0482931701	4552549.120763864	51992	84501	12517
mean_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	non-CpG-tv	2473460	2473460	190157.029	74929.091371	2430667	-314768.1254476562	2918586.969763243	33048	51014	8493
mean_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	unknown	8639	0	0	0	4985	-2109.144999697456	6137.779576991091	9	225	145
mean_skew	[-0.05,0.05)	non-cCRE	RARE	CpG	2887220	2887220	6594005.454	15832141.813600002	2841743	-2401018.444580082	7081960.647097536	12833	80792	13185
mean_skew	[-0.05,0.05)	non-cCRE	RARE	non-CpG-ti	9831699	9831699	1588700.7659999998	370689.349332	9706303	-1025024.1294427348	10918351.260141931	129809	206105	30532
mean_skew	[-0.05,0.05)	non-cCRE	RARE	non-CpG-tv	6025758	6025758	451962.751	154341.200013	5914002	-619187.2355753215	6939983.073272801	84279	126619	21263
mean_skew	[-0.05,0.05)	non-cCRE	RARE	unknown	20713	0	0	0	11383	-4266.90199693176	14205.18066806594	31	711	338
mean_skew	[-0.05,0.05)	non-cCRE	SINGLETON	CpG	2222076	2222076	4401627.389	9316094.678983	2210217	-1601602.8201572672	5075179.063824135	16293	89958	23081
mean_skew	[-0.05,0.05)	non-cCRE	SINGLETON	non-CpG-ti	92261570	92261570	13450021.501000062	2644160.5987690245	91440065	-2397725.5519596185	91883603.9749575	1387126	1882081	286102
mean_skew	[-0.05,0.05)	non-cCRE	SINGLETON	non-CpG-tv	64380691	64380691	3640809.64099998	401252.8869689996	63574504	-1657741.6889367749	66136958.32694646	1015348	1312835	212117
mean_skew	[-0.05,0.05)	non-cCRE	SINGLETON	unknown	56269	0	0	0	37550	-7519.188994829427	31552.228933715032	120	1748	725
mean_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	CpG	9849801	9849801	21343917.384999998	48682855.783303	9774841	-7832347.040386787	23633547.809161533	52841	305288	56827
mean_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	non-CpG-ti	61248483	61248483	9781162.392000018	2214523.690814008	60550993	-4835882.146907834	65654941.55720846	843390	1256321	187886
mean_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	non-CpG-tv	37124578	37124578	2420156.4139999943	420556.8037019998	36520051	-2177879.6544830273	39675562.66942166	552800	771887	126575
mean_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	unknown	59170	0	0	0	33692	-9416.02299600816	36089.07525995409	135	2455	904
mean_skew	[-0.05,0.05)	pELS	COMMON	CpG	16187	16187	25227.499	48951.590287	16168	-13834.389980148058	54908.38025609753	246	3774	2267
mean_skew	[-0.05,0.05)	pELS	COMMON	non-CpG-ti	66348	66348	9392.469000000001	1876.220087	66273	-9872.898983045014	142071.93439954682	2314	15371	7325
mean_skew	[-0.05,0.05)	pELS	COMMON	non-CpG-tv	41827	41827	2995.57	1066.450292	41764	-7139.990995553089	93539.62542196903	1432	10160	5313
mean_skew	[-0.05,0.05)	pELS	COMMON	unknown	107	0	0	0	99	-43.70500043779617	206.95160862274486	1	14	13
mean_skew	[-0.05,0.05)	pELS	LOW_FREQ	CpG	21857	21857	37352.813	76223.063095	21817	-17182.923995811372	70991.35713457227	387	4542	3206
mean_skew	[-0.05,0.05)	pELS	LOW_FREQ	non-CpG-ti	75915	75915	11282.343	2349.476933	75811	3263.5759977260605	172212.95237020927	3470	15123	8552
mean_skew	[-0.05,0.05)	pELS	LOW_FREQ	non-CpG-tv	47995	47995	3470.455	1033.163357	47890	159.5870035400151	109742.1687376946	2178	10069	6485
mean_skew	[-0.05,0.05)	pELS	LOW_FREQ	unknown	127	0	0	0	83	-34.72500015655531	120.36619436526429	0	16	8
mean_skew	[-0.05,0.05)	pELS	RARE	CpG	61498	61498	107127.091	219921.812175	61408	-49602.75899048302	216227.313666777	1178	12726	8999
mean_skew	[-0.05,0.05)	pELS	RARE	non-CpG-ti	189235	189235	28362.951	5999.228615	189042	15112.832986291487	451362.465071681	9655	38047	21906
mean_skew	[-0.05,0.05)	pELS	RARE	non-CpG-tv	121798	121798	8659.898	2162.139888	121594	5847.350988954882	287487.2008269303	6156	26306	16616
mean_skew	[-0.05,0.05)	pELS	RARE	unknown	619	0	0	0	545	-255.6930002856531	1008.5720390276226	3	305	61
mean_skew	[-0.05,0.05)	pELS	SINGLETON	CpG	148549	148549	166186.97	272181.017664	148456	-70626.70098658229	456369.7909931932	5481	42071	33789
mean_skew	[-0.05,0.05)	pELS	SINGLETON	non-CpG-ti	1855540	1855540	256130.962	45798.023054	1854304	328136.8008937218	3980570.308567927	103799	370350	210287
mean_skew	[-0.05,0.05)	pELS	SINGLETON	non-CpG-tv	1342005	1342005	77526.098	8079.825234	1340845	184332.84197638804	3088418.3795303493	75720	282928	171618
mean_skew	[-0.05,0.05)	pELS	SINGLETON	unknown	1895	0	0	0	1841	-298.0159980690805	3327.3791699786957	40	628	145
mean_skew	[-0.05,0.05)	pELS	ULTRARARE	CpG	288409	288409	460382.451	898918.135807	288097	-205238.5539285519	947646.3710053117	6941	63398	46482
mean_skew	[-0.05,0.05)	pELS	ULTRARARE	non-CpG-ti	1207277	1207277	179508.442	36672.800956	1206307	143412.19102221745	2735457.11813714	64873	245708	139273
mean_skew	[-0.05,0.05)	pELS	ULTRARARE	non-CpG-tv	773209	773209	50026.513	7158.190685	772208	74300.08900172357	1829741.7187881768	41724	165162	102505
mean_skew	[-0.05,0.05)	pELS	ULTRARARE	unknown	3473	0	0	0	3385	-869.1149957865701	6563.167927334819	78	1520	252
mean_skew	[-0.2,-0.05)	Other cCREs	COMMON	CpG	36155	36155	73693.38	168364.765604	35831	-33117.7939842418	104655.25403183271	208	1873	1760
mean_skew	[-0.2,-0.05)	Other cCREs	COMMON	non-CpG-ti	40319	40319	5710.115	1110.238719	40133	-8454.150991775681	63530.93380212813	845	1712	2185
mean_skew	[-0.2,-0.05)	Other cCREs	COMMON	non-CpG-tv	31203	31203	2131.493	393.662245	30978	-7874.442993930658	49617.16549976307	574	1409	1714
mean_skew	[-0.2,-0.05)	Other cCREs	COMMON	unknown	117	0	0	0	79	-34.12500038370491	116.36847535908713	0	13	3
mean_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	CpG	47096	47096	106352.592	255504.501222	46526	-42090.78898088132	140154.39698440363	348	2134	2457
mean_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	non-CpG-ti	44633	44633	6587.1	1319.268026	44372	-723.3319896451435	60094.71817665498	1116	1489	2373
mean_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	non-CpG-tv	34455	34455	2484.312	500.359514	34133	-4014.657990682404	53208.62146102951	778	1229	1845
mean_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	unknown	218	0	0	0	123	-42.83999983780084	114.97605927262684	0	19	10
mean_skew	[-0.2,-0.05)	Other cCREs	RARE	CpG	137251	137251	310709.098	747464.791346	135613	-120539.75492389455	398498.86402387795	1108	6377	7189
mean_skew	[-0.2,-0.05)	Other cCREs	RARE	non-CpG-ti	106863	106863	15824.003	3203.760827	106237	785.3820254652521	146098.0802251272	2859	3628	5848
mean_skew	[-0.2,-0.05)	Other cCREs	RARE	non-CpG-tv	84382	84382	6166.059	1200.8324949999999	83545	-6897.741972715363	128167.8915947658	2114	3076	4856
mean_skew	[-0.2,-0.05)	Other cCREs	RARE	unknown	531	0	0	0	280	-89.45399994403131	220.83039615191322	0	36	20
mean_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	CpG	112591	112591	221153.998	472254.189938	111964	-88566.53494968581	314148.0082156572	1283	5619	6205
mean_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	non-CpG-ti	1033187	1033187	141507.074	24799.835766	1029302	76265.89311976868	1382161.25371225	31114	32629	55672
mean_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	non-CpG-tv	888520	888520	52741.982	5976.723928	883468	458.04113552311514	1324443.371705846	25913	29076	48454
mean_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	unknown	1378	0	0	0	907	-165.54199970874467	479.92968006409353	1	96	27
mean_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	CpG	472027	472027	1020336.097	2350409.579577	468617	-401141.61079943104	1361163.3806891972	4369	21428	25298
mean_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	non-CpG-ti	665335	665335	97468.307	19114.112653	662198	20054.37607726024	902312.7439132121	18583	21633	35784
mean_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	non-CpG-tv	517264	517264	35243.113	5374.294169	513187	-19414.969921986813	787086.5557651143	14282	17961	28869
mean_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	unknown	1538	0	0	0	916	-196.13799840584406	532.4664663289298	1	95	43
mean_skew	[-0.2,-0.05)	PLS	COMMON	CpG	1753	1753	1936.4379999999999	3374.006334	1747	-1108.8199989702555	7114.738437276921	75	635	652
mean_skew	[-0.2,-0.05)	PLS	COMMON	non-CpG-ti	2567	2567	368.357	70.122125	2565	81.08300518745087	11240.982259861776	238	965	912
mean_skew	[-0.2,-0.05)	PLS	COMMON	non-CpG-tv	2587	2587	224.591	40.204509	2582	-195.09099880792184	9658.682119274461	204	1071	1065
mean_skew	[-0.2,-0.05)	PLS	COMMON	unknown	10	0	0	0	10	1.3750001713633513	42.279505683626056	2	4	1
mean_skew	[-0.2,-0.05)	PLS	LOW_FREQ	CpG	2651	2651	3134.665	5745.111975	2643	-1247.9119974445773	12536.161779743408	174	841	1056
mean_skew	[-0.2,-0.05)	PLS	LOW_FREQ	non-CpG-ti	3453	3453	530.572	103.319744	3451	2196.815002605436	18040.90727287838	559	1160	1315
mean_skew	[-0.2,-0.05)	PLS	LOW_FREQ	non-CpG-tv	3507	3507	311.48	58.615002000000004	3501	493.5950063919883	18953.64057308579	400	1323	1619
mean_skew	[-0.2,-0.05)	PLS	LOW_FREQ	unknown	9	0	0	0	9	-1.5459997765719942	33.359740963293774	0	6	3
mean_skew	[-0.2,-0.05)	PLS	RARE	CpG	7845	7845	9329.792	17260.256196	7826	-2070.8199931835998	35897.86864816913	636	2546	3189
mean_skew	[-0.2,-0.05)	PLS	RARE	non-CpG-ti	8910	8910	1370.365	268.456223	8904	5531.984001550825	54878.00026222242	1482	3196	3594
mean_skew	[-0.2,-0.05)	PLS	RARE	non-CpG-tv	9707	9707	891.181	168.020389	9686	3864.8059918957324	52920.692805904786	1410	3471	4475
mean_skew	[-0.2,-0.05)	PLS	RARE	unknown	208	0	0	0	208	-12.503000668715629	517.3475547718338	16	110	14
mean_skew	[-0.2,-0.05)	PLS	SINGLETON	CpG	35097	35097	22521.094	27317.864958	35078	5951.92800454679	179104.2953266196	4437	13086	18460
mean_skew	[-0.2,-0.05)	PLS	SINGLETON	non-CpG-ti	83698	83698	12193.443	2177.748755	83647	68227.5929790124	486693.9654108261	15130	28594	33166
mean_skew	[-0.2,-0.05)	PLS	SINGLETON	non-CpG-tv	94597	94597	7161.796	889.841212	94514	52768.69600887294	540122.3974443146	15083	33568	41321
mean_skew	[-0.2,-0.05)	PLS	SINGLETON	unknown	176	0	0	0	176	-82.42600075528027	461.4063192353994	3	79	51
mean_skew	[-0.2,-0.05)	PLS	ULTRARARE	CpG	41289	41289	41873.122	70659.117168	41249	-6216.024998104784	202322.9579845758	3962	13876	18222
mean_skew	[-0.2,-0.05)	PLS	ULTRARARE	non-CpG-ti	57518	57518	8829.634	1714.176308	57480	43182.19998462711	348186.79874547856	10233	19908	23359
mean_skew	[-0.2,-0.05)	PLS	ULTRARARE	non-CpG-tv	60135	60135	5184.9349999999995	811.133349	60069	28244.24798259162	350814.50020900916	9235	21356	27032
mean_skew	[-0.2,-0.05)	PLS	ULTRARARE	unknown	523	0	0	0	521	-104.9750005401433	1415.274692538305	20	258	33
mean_skew	[-0.2,-0.05)	dELS	COMMON	CpG	94001	94001	180184.642	392677.73998	93826	-91362.75299083498	342365.5145738055	1126	9939	14012
mean_skew	[-0.2,-0.05)	dELS	COMMON	non-CpG-ti	105229	105229	14649.257	2800.986243	105075	-11032.957991368952	223762.5606741123	4073	10148	14650
mean_skew	[-0.2,-0.05)	dELS	COMMON	non-CpG-tv	79025	79025	5361.61	987.084712	78872	-12661.385010939912	165202.12586760512	2825	7602	12087
mean_skew	[-0.2,-0.05)	dELS	COMMON	unknown	139	0	0	0	120	-67.52899949345736	169.96833207002908	0	13	19
mean_skew	[-0.2,-0.05)	dELS	LOW_FREQ	CpG	127107	127107	269147.877	615482.5197449999	126829	-116920.10701001355	470390.84543462674	1982	11565	20217
mean_skew	[-0.2,-0.05)	dELS	LOW_FREQ	non-CpG-ti	120343	120343	17428.466	3415.2902560000002	120130	13045.24999585224	247098.82475586014	6059	9477	17377
mean_skew	[-0.2,-0.05)	dELS	LOW_FREQ	non-CpG-tv	90203	90203	6427.024	1216.516062	89984	271.6490065954875	201668.2495448554	4120	7181	14554
mean_skew	[-0.2,-0.05)	dELS	LOW_FREQ	unknown	181	0	0	0	139	-57.772000204771714	338.522312746754	2	14	32
mean_skew	[-0.2,-0.05)	dELS	RARE	CpG	373377	373377	794650.7710000001	1822152.582831	372560	-335032.5069512302	1377507.4132495574	6643	33546	59563
mean_skew	[-0.2,-0.05)	dELS	RARE	non-CpG-ti	293774	293774	43040.447	8616.922577	293276	44642.855989444426	648351.479961111	16326	23512	43678
mean_skew	[-0.2,-0.05)	dELS	RARE	non-CpG-tv	225133	225133	16387.119	3233.699851	224653	9558.64701156632	524170.4293707089	11467	18413	36636
mean_skew	[-0.2,-0.05)	dELS	RARE	unknown	519	0	0	0	403	-162.01399991195655	601.5264070702636	2	45	74
mean_skew	[-0.2,-0.05)	dELS	SINGLETON	CpG	391702	391702	718045.143	1476383.850423	391094	-296383.4539932534	1404534.1131896924	10114	39948	68875
mean_skew	[-0.2,-0.05)	dELS	SINGLETON	non-CpG-ti	2931978	2931978	398146.607	68410.843817	2928124	669922.8308011069	6426222.470349117	178329	229138	424037
mean_skew	[-0.2,-0.05)	dELS	SINGLETON	non-CpG-tv	2436285	2436285	142198.445	15491.916897	2432185	326583.20184048533	5754798.786418399	140592	193804	363347
mean_skew	[-0.2,-0.05)	dELS	SINGLETON	unknown	1414	0	0	0	1255	-280.68500053463504	1222.3419074732446	5	118	246
mean_skew	[-0.2,-0.05)	dELS	ULTRARARE	CpG	1481638	1481638	3018521.666	6660292.452506	1479220	-1266437.8929407448	5423716.611179791	30102	139157	241487
mean_skew	[-0.2,-0.05)	dELS	ULTRARARE	non-CpG-ti	1872070	1872070	271254.296	52341.259772	1869290	340972.87082877225	4131274.788926861	108600	147388	274224
mean_skew	[-0.2,-0.05)	dELS	ULTRARARE	non-CpG-tv	1411019	1411019	94645.172	14093.551856	1408127	123563.17496103355	3355279.671217475	77742	113045	218738
mean_skew	[-0.2,-0.05)	dELS	ULTRARARE	unknown	1484	0	0	0	1255	-344.71300143655367	1223.8119294789046	8	128	245
mean_skew	[-0.2,-0.05)	non-cCRE	COMMON	CpG	366691	366691	764126.18	1774888.346186	362855	-351131.87677056645	1020536.9405419618	1163	15595	2627
mean_skew	[-0.2,-0.05)	non-cCRE	COMMON	non-CpG-ti	410126	410126	56870.047	11208.922737	405743	-105159.44790079095	548282.9131427275	4783	13917	2695
mean_skew	[-0.2,-0.05)	non-cCRE	COMMON	non-CpG-tv	341470	341470	23289.541	5437.929327	336785	-106589.9428888676	490762.33299735736	3590	11658	2621
mean_skew	[-0.2,-0.05)	non-cCRE	COMMON	unknown	1202	0	0	0	649	-436.36199916526687	1484.2032663949217	2	34	49
mean_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	CpG	472918	472918	1094825.414	2676653.984212	466601	-440760.93371576304	1293946.1729677506	1759	16362	3639
mean_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	non-CpG-ti	445614	445614	64693.721	13374.814779	439054	-29580.20486991341	482752.7771184076	6584	12011	3407
mean_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	non-CpG-tv	367895	367895	26195.766	5968.357184	360784	-53749.89188366884	449053.360475455	4908	10290	3245
mean_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	unknown	1996	0	0	0	758	-317.3920001788066	855.2988460119416	1	52	61
mean_skew	[-0.2,-0.05)	non-cCRE	RARE	CpG	1383966	1383966	3214858.605	7868506.239355	1365558	-1283457.5980808488	3793731.5182232154	5342	48510	10850
mean_skew	[-0.2,-0.05)	non-cCRE	RARE	non-CpG-ti	1075790	1075790	157284.621	33121.767779	1059235	-54358.71275992309	1149808.7492499182	16272	29977	8319
mean_skew	[-0.2,-0.05)	non-cCRE	RARE	non-CpG-tv	894265	894265	64671.738	14415.181424	876084	-106706.32876891666	1072420.0847388604	12842	25947	7987
mean_skew	[-0.2,-0.05)	non-cCRE	RARE	unknown	4723	0	0	0	1877	-811.4209995717974	2523.9689755311583	6	156	184
mean_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	CpG	1048012	1048012	2106550.298	4562631.735132	1042935	-849221.9993663322	2637059.785258969	6995	52783	18291
mean_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	non-CpG-ti	10280097	10280097	1368822.3469999998	243729.945801	10178942	218519.33012729848	10281896.331377467	179664	274987	76701
mean_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	non-CpG-tv	9196271	9196271	520969.519	58082.75286099996	9067763	-315718.2707646815	10209239.878094967	155047	251730	73050
mean_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	unknown	11810	0	0	0	6024	-1253.702999775763	4966.0545177911	19	365	431
mean_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	CpG	4695395	4695395	10370355.662	24189704.561148003	4664793	-4197550.041235791	12567622.493270746	21895	180225	45717
mean_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	non-CpG-ti	6684754	6684754	965552.572	196454.602154	6596657	-147647.65465309183	6966215.11104048	107354	182508	50971
mean_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	non-CpG-tv	5385380	5385380	354927.426	55816.63631	5289743	-403729.0064949695	6193978.966963393	84128	151910	45770
mean_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	unknown	13313	0	0	0	5704	-1618.2400014126915	5823.373834924985	26	449	479
mean_skew	[-0.2,-0.05)	pELS	COMMON	CpG	11750	11750	18646.976	37181.272456	11725	-10221.853002222488	40062.311121978295	175	2864	2002
mean_skew	[-0.2,-0.05)	pELS	COMMON	non-CpG-ti	14826	14826	2053.877	385.838863	14812	-512.1780004033351	35670.661070824666	677	3824	2604
mean_skew	[-0.2,-0.05)	pELS	COMMON	non-CpG-tv	12453	12453	926.255	181.177309	12425	-2186.564997108304	29316.041006124702	508	3362	2560
mean_skew	[-0.2,-0.05)	pELS	COMMON	unknown	41	0	0	0	36	-28.8090000767261	118.39717532233597	0	8	15
mean_skew	[-0.2,-0.05)	pELS	LOW_FREQ	CpG	16259	16259	28525.463	60246.566893	16213	-13253.265991724682	58869.34734323629	335	3543	3106
mean_skew	[-0.2,-0.05)	pELS	LOW_FREQ	non-CpG-ti	17512	17512	2561.283	498.131545	17479	3743.8870023939535	45439.34945226116	1164	4027	3416
mean_skew	[-0.2,-0.05)	pELS	LOW_FREQ	non-CpG-tv	14932	14932	1178.052	242.252506	14901	551.5620023058726	42655.58897355272	864	3652	3394
mean_skew	[-0.2,-0.05)	pELS	LOW_FREQ	unknown	53	0	0	0	41	-19.396000489592527	93.68551619217753	0	14	13
mean_skew	[-0.2,-0.05)	pELS	RARE	CpG	47381	47381	83929.563	177692.350405	47288	-37792.47999417606	168854.14856394526	1049	10074	8955
mean_skew	[-0.2,-0.05)	pELS	RARE	non-CpG-ti	44200	44200	6538.5560000000005	1296.816642	44142	10920.991994050562	121721.30174509737	3208	10310	8935
mean_skew	[-0.2,-0.05)	pELS	RARE	non-CpG-tv	38304	38304	3090.301	651.545805	38213	4002.3300112769953	108066.15406960376	2513	9469	8851
mean_skew	[-0.2,-0.05)	pELS	RARE	unknown	235	0	0	0	210	-64.77399963885543	248.4393868033923	0	125	40
mean_skew	[-0.2,-0.05)	pELS	SINGLETON	CpG	111198	111198	121536.947	202462.433445	111139	-41701.39701419522	364866.9685662983	5417	32841	31010
