skew_type	skew_bin	ccre_class	mut_class	af_class	n_active_trained	n_active_untrained	n_active_all	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	LOW_FREQ	1	0	1	13	13	10.554	14.331384	13	-6.342999942600726	8.927166949729799	0	5	4
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	LOW_FREQ	1	1	2	7	7	5.764	7.871142	7	3.894000023603438	6.858046061996466	0	3	4
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	LOW_FREQ	1	2	3	5	5	3.2359999999999998	2.484582	5	-0.7329999282956068	6.96491448166133	0	3	2
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	LOW_FREQ	1	3	4	3	3	1.188	0.474198	3	-4.415999993681912	16.338697938664673	0	1	1
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	LOW_FREQ	2	0	2	2	2	0.743	0.276445	2	2.9969999194145194	16.305664185962645	1	1	1
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	LOW_FREQ	2	1	3	8	8	5.257	4.780697	8	4.246999939903619	27.941012842510155	1	4	5
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	LOW_FREQ	2	2	4	8	8	5.284	5.221192	8	12.844000011682498	84.99333659452154	3	4	4
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	LOW_FREQ	2	3	5	5	5	3.031	3.5395890000000003	5	4.653999954462069	19.135998024072194	2	2	3
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	LOW_FREQ	3	0	3	1	1	0.274	0.075076	1	8.39599990844727	70.4928144626465	1	0	0
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	LOW_FREQ	3	1	4	6	6	3.513	2.539313	6	-1.16700005717576	16.107425471787128	0	5	4
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	LOW_FREQ	3	2	5	9	9	3.688	1.985534	9	5.020000092685218	13.795032453378331	1	5	7
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	LOW_FREQ	3	3	6	18	18	7.432	3.633816	18	10.34199970960616	72.99628941108949	3	9	11
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	RARE	0	0	0	52	52	81.151	162.374769	52	-23.519000226631757	109.35069526403801	2	23	9
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	RARE	0	1	1	10	10	5.564	4.382328	10	2.659000059589741	8.026715213931954	1	4	4
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	RARE	0	2	2	1	1	0.261	0.068121	1	-1.09399998188019	1.19683596035385	0	0	1
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	RARE	0	3	3	1	1	0.446	0.198916	1	2.42899990081787	5.90004051817323	1	0	1
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	RARE	1	0	1	36	36	37.32	59.759362	36	3.9279999844729794	180.9524975091965	4	14	10
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	RARE	1	1	2	19	19	12.699	17.270101	19	11.193999570794409	174.07565886060067	4	4	13
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	RARE	1	2	3	9	9	5.827	6.209705	9	-3.5630000084638564	25.81990940822106	0	5	6
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	RARE	1	3	4	4	4	1.319	0.474033	4	5.84099984169007	21.288497149957244	1	1	3
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	RARE	2	0	2	12	12	6.072	5.379456	12	16.37299984716812	63.39844516823056	5	7	7
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	RARE	2	1	3	27	27	11.829	7.734675	27	45.81400012411182	171.01013680128762	10	12	16
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	RARE	2	2	4	20	20	9.191	6.574369	20	4.745999956503521	26.425142680537864	1	12	12
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	RARE	2	3	5	11	11	4.3229999999999995	2.034693	11	14.04599991440774	61.80517129295167	4	4	10
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	RARE	3	0	3	1	1	0.248	0.061504	1	-0.193000003695488	0.0372490014264584	0	0	0
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	RARE	3	1	4	4	4	1.6280000000000001	0.6848719999999999	4	-3.4060001149773704	18.634747029654008	0	2	3
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	RARE	3	2	5	17	17	6.988	4.136132	17	10.05300032719971	88.48006062062476	2	7	10
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	RARE	3	3	6	76	76	29.586	17.8585	76	109.3939992570085	874.7650753886666	21	43	50
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	SINGLETON	0	0	0	172	172	168.061	262.299039	172	-46.419000132009295	696.128181109788	10	53	28
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	SINGLETON	0	1	1	76	76	38.813	33.831253	76	-0.40700016263874167	408.91762400237633	9	20	30
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	SINGLETON	0	2	2	11	11	4.385	2.3863529999999997	11	17.72000022837893	102.67067057166116	4	1	6
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	SINGLETON	0	3	3	4	4	2.347	1.579315	4	-0.6399999670684291	2.58804984629601	0	2	3
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	SINGLETON	1	0	1	225	225	117.941	101.387995	225	125.4770008188208	1165.8258038739843	33	86	86
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	SINGLETON	1	1	2	217	217	91.197	53.347903	217	154.2860008436254	1166.1445833238927	40	80	87
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	SINGLETON	1	2	3	85	85	33.209	16.847895	85	86.73200068064037	723.4881663165822	19	34	55
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	SINGLETON	1	3	4	34	34	14.857	8.817929	34	18.70700046420098	190.7581043639078	7	15	19
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	SINGLETON	2	0	2	77	77	35.12	24.169426	77	77.09199938352691	453.6293807367688	18	28	36
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	SINGLETON	2	1	3	227	227	103.179	74.708953	227	135.29600020102222	1233.2967570538447	34	98	134
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	SINGLETON	2	2	4	173	173	65.975	32.335696999999996	173	129.81400016997955	1008.3557118526057	36	72	103
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	SINGLETON	2	3	5	149	149	62.885	36.420463	149	158.80599986575535	1318.536911104862	30	61	98
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	SINGLETON	3	0	3	12	12	3.8810000000000002	1.300835	12	6.107999729923891	119.47068294232596	2	9	7
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	SINGLETON	3	1	4	54	54	17.645	6.375567	54	52.45099932514129	554.9939118980614	11	27	34
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	SINGLETON	3	2	5	160	160	61.689	32.114285	160	216.2880016588607	1454.355267318508	46	75	110
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	SINGLETON	3	3	6	699	699	251.75900000000001	120.611133	699	1200.6020004024033	8512.264160559549	240	315	472
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	ULTRARARE	0	0	0	228	228	325.943	634.200319	225	-91.20900145184717	663.8273543361921	11	89	31
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	ULTRARARE	0	1	1	56	56	30.594	29.044572	56	-10.124999611638485	175.2295170634971	2	13	16
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	ULTRARARE	0	2	2	9	9	3.31	1.305784	9	3.152999877929687	39.05530186676882	2	1	7
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	ULTRARARE	0	3	3	4	4	2.16	1.459464	4	2.532000035047523	3.1175260774722116	0	2	3
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	ULTRARARE	1	0	1	187	187	135.689	178.887527	187	28.292999206110824	885.136906572103	17	77	69
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	ULTRARARE	1	1	2	187	187	98.737	94.934005	187	120.08500094432375	1349.284034334385	32	75	83
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	ULTRARARE	1	2	3	74	74	40.165	37.079800999999996	74	62.83200081624093	559.2706498207796	18	32	37
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	ULTRARARE	1	3	4	34	34	12.026	4.719786	34	22.016000784933556	275.32391111595194	8	10	21
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	ULTRARARE	2	0	2	76	76	36.147	25.855418999999998	76	74.12400043522936	445.00142952368213	14	36	32
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	ULTRARARE	2	1	3	183	183	78.12	48.213862	183	154.82400021236373	1099.5759461778684	34	80	109
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	ULTRARARE	2	2	4	116	116	48.661	30.952947	116	120.5359996329062	830.24053292438	24	48	58
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	ULTRARARE	2	3	5	105	105	41.521	22.691787	105	66.1870004013181	605.5050112700069	17	45	68
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	ULTRARARE	3	0	3	5	5	1.891	0.730005	5	1.711000025272368	4.419139236508381	0	5	4
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	ULTRARARE	3	1	4	51	51	19.686	11.294636	51	56.673999591730514	433.1029787497369	8	16	30
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	ULTRARARE	3	2	5	114	114	45.906	26.552286	114	121.76699905842543	892.0671788882062	24	53	63
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	ULTRARARE	3	3	6	482	482	184.893	94.249293	482	696.2120010424409	4816.983054038689	139	217	328
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	COMMON	0	0	0	524	524	956.053	2010.601345	523	-514.6909987968395	1865.3311790968282	3	100	100
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	COMMON	0	1	1	43	43	80.66799999999999	177.143522	43	-32.86700006201864	94.9341821423231	1	16	9
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	COMMON	0	2	2	9	9	17.861	37.088649	9	-7.788000166416178	37.272249341011126	1	2	7
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	COMMON	1	0	1	100	100	155.803	292.418285	100	-83.71800086833531	390.65312594830533	3	26	42
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	COMMON	1	1	2	27	27	38.001	67.107561	27	-24.52100009098648	64.35105379078479	0	15	15
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	COMMON	1	2	3	7	7	7.619	11.469729	7	-14.039999827742577	47.06302537732626	0	5	5
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	COMMON	1	3	4	2	2	2.328	2.80836	2	-0.33900001645088196	0.862641035529614	0	0	1
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	COMMON	2	0	2	15	15	23.181	46.054015	15	-2.59999987878836	51.13747387253344	1	7	7
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	COMMON	2	1	3	18	18	16.358	20.247406	18	-18.77099986001848	58.64983531647671	0	8	10
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	COMMON	2	2	4	14	14	13.494	20.229889999999997	14	-7.858000032603748	66.86448060061453	1	8	10
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	COMMON	2	3	5	4	4	4.769	8.049453	4	-9.643000140786166	52.86377568239167	0	3	2
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	COMMON	3	0	3	1	1	0.4	0.16	1	1.35800004005432	1.84416410878754	0	0	1
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	COMMON	3	1	4	4	4	3.168	3.416566	4	-4.198999956250195	10.012106825792081	0	4	3
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	COMMON	3	2	5	10	10	10.323	14.545613	10	1.357000319287182	49.209286518525566	1	4	6
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	COMMON	3	3	6	13	13	7.6290000000000004	7.4061710000000005	13	-5.130999885499492	12.885544819803844	0	4	5
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	LOW_FREQ	0	0	0	753	753	1521.006	3368.708612	751	-608.0659994246673	2185.202342956657	8	122	146
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	LOW_FREQ	0	1	1	67	67	131.685	288.03598900000003	67	-36.51100009307266	207.0280156369189	2	14	21
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	LOW_FREQ	0	2	2	7	7	12.695	27.797819	7	-3.523999884724616	16.10293371363021	0	2	6
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	LOW_FREQ	0	3	3	3	3	6.293	13.230405	3	-4.6660001948475935	10.660686900813834	0	1	0
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	LOW_FREQ	1	0	1	168	168	294.46999999999997	586.159552	167	-154.06200010469183	712.611310335911	3	38	67
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	LOW_FREQ	1	1	2	48	48	65.07000000000001	109.314526	48	-30.454000436700884	201.7435511720137	1	12	25
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	LOW_FREQ	1	2	3	17	17	25.415	48.273761	17	-8.482999924570326	19.73049674496194	0	4	9
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	LOW_FREQ	1	3	4	3	3	4.9959999999999996	11.073077999999999	3	-1.9069999456405629	3.918666763003356	0	2	2
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	LOW_FREQ	2	0	2	18	18	32.666	65.806902	17	-21.49799972772599	108.33322043032565	0	3	8
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	LOW_FREQ	2	1	3	21	21	27.059	55.291295	21	-14.658000402152528	78.78206189465764	0	7	12
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	LOW_FREQ	2	2	4	10	10	9.086	10.92858	10	-6.788000047206881	26.78614621665863	0	5	4
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	LOW_FREQ	2	3	5	6	6	6.2379999999999995	7.571198	6	-4.561000078916553	10.373293444020282	0	3	4
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	LOW_FREQ	3	0	3	3	3	1.835	1.286569	3	-3.9589999914169303	13.97921244007303	0	3	2
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	LOW_FREQ	3	1	4	5	5	5.269	7.290411	5	-4.505999948829419	11.019957760993961	0	2	3
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	LOW_FREQ	3	2	5	11	11	7.993	8.286439	11	0.7440001489594537	22.603537844930504	1	4	7
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	LOW_FREQ	3	3	6	19	19	15.517	18.821195	19	8.28399981558324	141.26907209818575	3	3	12
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	RARE	0	0	0	2066	2066	4208.522	9381.430262	2060	-1699.0440042039843	7169.214238803882	32	371	441
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	RARE	0	1	1	189	189	343.772	724.507964	189	-134.01099921949205	491.37403628403086	5	41	86
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	RARE	0	2	2	26	26	42.443	89.103485	26	-10.888000159524383	79.64153815539625	1	10	14
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	RARE	0	3	3	5	5	8.234	13.722314	5	-5.29599988460542	12.28310954870226	0	1	2
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	RARE	1	0	1	414	414	723.566	1477.103726	414	-365.82700003311066	1921.36971879664	11	107	135
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	RARE	1	1	2	150	150	229.12	440.595418	149	-91.47100031375884	652.443708547583	8	40	77
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	RARE	1	2	3	51	51	67.65	114.52235	51	-20.690999560058124	119.667404897561	2	20	33
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	RARE	1	3	4	10	10	11.166	13.590200000000001	10	-12.886999875307101	80.27458210850207	1	4	5
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	RARE	2	0	2	82	82	117.292	210.691358	82	-8.540999788790936	248.1776736311581	7	31	46
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	RARE	2	1	3	53	53	69.995	114.911617	53	-31.4779998138547	113.40564280665058	2	16	32
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	RARE	2	2	4	36	36	41.965	70.429801	36	-13.17600016295909	176.7997664284502	2	20	23
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	RARE	2	3	5	19	19	26.741	49.679399000000004	19	6.014000178314744	40.145899238862555	2	12	14
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	RARE	3	0	3	7	7	8.031	12.435943	7	-2.67799991369247	12.610782229011543	1	3	4
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	RARE	3	1	4	14	14	15.018	23.531194	14	-0.4840000644326197	4.938021999999769	0	5	8
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	RARE	3	2	5	23	23	19.654	24.394756	23	7.223999936133587	116.40675170516232	3	11	14
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	RARE	3	3	6	73	73	54.415	65.999327	73	21.005000124685438	621.319547062619	12	29	54
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	SINGLETON	0	0	0	2959	2959	4981.5470000000005	9668.638489	2958	-1908.3829994822145	9339.615728470657	82	582	567
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	SINGLETON	0	1	1	260	260	370.014	684.48368	260	-125.20099866483373	767.2889892746144	9	67	108
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	SINGLETON	0	2	2	53	53	75.356	138.616604	53	-11.199999811127801	337.670210574245	7	18	32
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	SINGLETON	0	3	3	12	12	11.756	19.177536	12	2.249999538063999	102.73806838042067	1	3	10
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	SINGLETON	1	0	1	871	871	1179.738	2040.525842	871	-405.97599939804053	2925.8994682616994	33	228	287
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	SINGLETON	1	1	2	366	366	378.406	580.0469420000001	366	-65.7350017540157	1560.9866698409646	23	156	176
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	SINGLETON	1	2	3	133	133	133.303	203.09469099999998	133	3.137000421062032	720.9057451940447	13	44	73
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	SINGLETON	1	3	4	30	30	23.885	27.306089	30	-1.6909999381750698	98.93414763899887	4	12	22
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	SINGLETON	2	0	2	173	173	176.037	254.507707	172	-2.3940009661018746	771.9245894277949	17	67	87
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	SINGLETON	2	1	3	209	209	153.625	178.372953	209	-12.6480004451005	854.5694050409619	17	93	112
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	SINGLETON	2	2	4	155	155	135.385	181.683733	155	2.876999684143769	909.7583296174685	18	62	100
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	SINGLETON	2	3	5	90	90	56.136	53.940064	90	44.25300024449821	602.0274298691687	14	37	62
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	SINGLETON	3	0	3	28	28	19.108	18.77319	28	9.2229996919632	153.96259462426502	6	15	18
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	SINGLETON	3	1	4	60	60	39.014	42.714294	60	9.890999520197562	262.65416105992654	5	26	37
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	SINGLETON	3	2	5	105	105	52.484	38.935814	105	15.768999647349162	682.8638715063978	16	41	69
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	SINGLETON	3	3	6	340	340	171.849	133.423729	340	155.91500246617943	2309.561383896922	57	130	221
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	ULTRARARE	0	0	0	8826	8826	17208.262	36862.207198000004	8814	-6662.248999652337	29001.6063172455	200	1481	1826
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	ULTRARARE	0	1	1	799	799	1432.478	2952.686258	797	-577.7780002162327	2885.160410253437	27	193	313
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	ULTRARARE	0	2	2	118	118	202.275	402.651283	118	-94.62599864136432	548.4593137844683	3	37	72
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	ULTRARARE	0	3	3	20	20	35.448	72.76951	20	-23.108999744057662	104.17841835871332	0	2	13
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	ULTRARARE	1	0	1	1964	1964	3271.59	6372.74311	1959	-1087.9069997428453	7113.617884373623	86	499	738
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	ULTRARARE	1	1	2	687	687	1015.861	1908.761875	687	-369.1550009343775	2944.853769471164	36	229	334
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	ULTRARARE	1	2	3	198	198	293.209	554.521559	198	-68.33400022087154	878.2298291042496	13	62	119
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	ULTRARARE	1	3	4	55	55	72.185	130.248791	55	-3.9380000699310997	318.7144346922931	8	22	35
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	ULTRARARE	2	0	2	345	345	458.996	789.320006	342	-99.69099947379436	1842.2971262761087	33	111	185
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	ULTRARARE	2	1	3	285	285	310.591	489.457817	285	-33.292997664189905	1478.2889832972842	35	116	165
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	ULTRARARE	2	2	4	252	252	280.557	452.584165	252	-80.140999308321625	1187.1183073036166	18	99	154
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	ULTRARARE	2	3	5	148	148	139.417	203.382667	148	-5.477999906986963	578.920376748699	12	58	94
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	ULTRARARE	3	0	3	46	46	58.292	103.352468	46	-18.180000016465794	172.99805316609985	4	24	34
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	ULTRARARE	3	1	4	85	85	75.368	97.6191	85	-2.3920001164078526	617.0274358463009	8	29	50
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	ULTRARARE	3	2	5	156	156	142.451	193.099729	156	56.92299870960425	1065.923937813264	22	74	101
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	ULTRARARE	3	3	6	401	401	260.486	275.93642	401	291.473001717357	3579.9724486999226	81	188	269
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG-ti	COMMON	0	0	0	340	340	54.815	12.857861	339	-13.846000408870125	860.0680964023229	19	54	68
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG-ti	COMMON	0	1	1	41	41	5.93	1.2429999999999999	41	14.265999924391519	162.47759816977813	4	7	14
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG-ti	COMMON	0	2	2	7	7	1.123	0.200293	7	2.958000168204311	35.673260748615306	2	3	3
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG-ti	COMMON	1	0	1	70	70	9.395	1.788097	70	-4.584000254049889	168.3242211479581	4	21	20
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG-ti	COMMON	1	1	2	35	35	5.2250000000000005	1.009575	35	26.047999784350395	118.65117242358863	4	14	9
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG-ti	COMMON	1	2	3	16	16	2.792	0.870262	16	3.329000025987635	40.14890027098757	2	8	5
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG-ti	COMMON	1	3	4	6	6	0.85	0.12239599999999999	6	3.848999990150339	8.914458784098539	1	3	4
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG-ti	COMMON	2	0	2	17	17	2.235	0.350665	17	10.9089999049902	78.56485661866604	3	6	7
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG-ti	COMMON	2	1	3	24	24	3.498	0.639078	24	24.7230000300333	108.07583115511787	6	17	13
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG-ti	COMMON	2	2	4	19	19	2.842	0.49993	19	14.002000018954273	81.02042820388401	3	10	15
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG-ti	COMMON	2	3	5	13	13	1.796	0.29010199999999997	13	17.960000298917297	168.47649556235453	2	7	4
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG-ti	COMMON	3	0	3	3	3	0.86	0.32312599999999997	3	-8.497999586164951	69.22330702508566	0	2	1
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG-ti	COMMON	3	1	4	5	5	0.765	0.135619	5	1.711000164970761	34.282509611106754	1	4	5
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG-ti	COMMON	3	2	5	15	15	1.8559999999999999	0.288192	15	-5.614000119268889	31.06072844927025	0	5	9
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG-ti	COMMON	3	3	6	46	46	6.926	1.332648	46	-1.4480000212789268	1159.9562482040296	9	22	31
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG-ti	LOW_FREQ	0	0	0	420	420	72.837	19.197447	419	48.93000065162772	1258.9635533077355	24	57	109
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG-ti	LOW_FREQ	0	1	1	43	43	7.189	1.755155	43	16.074999585747694	310.34079231107427	8	7	15
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG-ti	LOW_FREQ	0	2	2	9	9	1.232	0.21515	9	1.499000087380406	11.471489269249199	1	2	4
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG-ti	LOW_FREQ	1	0	1	107	107	17.726	4.864356	106	42.59000015712809	337.7443798436042	10	26	33
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG-ti	LOW_FREQ	1	1	2	52	52	9.05	2.3033680000000003	52	41.00299983844164	257.91704681779294	10	18	25
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG-ti	LOW_FREQ	1	2	3	21	21	3.368	0.769866	21	11.014999940991402	70.77720049402618	3	10	13
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG-ti	LOW_FREQ	1	3	4	10	10	1.657	0.293439	10	21.20600025355816	105.56733241499387	4	2	6
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG-ti	LOW_FREQ	2	0	2	29	29	4.963	1.3850230000000001	28	16.36499984888359	37.17314626714206	2	10	10
