skew_type	skew_bin	ccre_class	af_class	indel_class	n
K562_skew	[0.5,1.0)	PLS	RARE	del_6	3
K562_skew	[0.5,1.0)	PLS	RARE	del_7	2
K562_skew	[0.5,1.0)	PLS	RARE	del_8	3
K562_skew	[0.5,1.0)	PLS	RARE	del_9	1
K562_skew	[0.5,1.0)	PLS	RARE	ins_1	22
K562_skew	[0.5,1.0)	PLS	RARE	ins_10plus	117
K562_skew	[0.5,1.0)	PLS	RARE	ins_2	12
K562_skew	[0.5,1.0)	PLS	RARE	ins_3	10
K562_skew	[0.5,1.0)	PLS	RARE	ins_4	6
K562_skew	[0.5,1.0)	PLS	RARE	ins_5	12
K562_skew	[0.5,1.0)	PLS	RARE	ins_6	8
K562_skew	[0.5,1.0)	PLS	RARE	ins_7	1
K562_skew	[0.5,1.0)	PLS	RARE	ins_8	4
K562_skew	[0.5,1.0)	PLS	RARE	ins_9	2
K562_skew	[0.5,1.0)	PLS	SINGLETON	del_1	398
K562_skew	[0.5,1.0)	PLS	SINGLETON	del_10plus	187
K562_skew	[0.5,1.0)	PLS	SINGLETON	del_2	104
K562_skew	[0.5,1.0)	PLS	SINGLETON	del_3	53
K562_skew	[0.5,1.0)	PLS	SINGLETON	del_4	49
K562_skew	[0.5,1.0)	PLS	SINGLETON	del_5	24
K562_skew	[0.5,1.0)	PLS	SINGLETON	del_6	25
K562_skew	[0.5,1.0)	PLS	SINGLETON	del_7	17
K562_skew	[0.5,1.0)	PLS	SINGLETON	del_8	23
K562_skew	[0.5,1.0)	PLS	SINGLETON	del_9	15
K562_skew	[0.5,1.0)	PLS	SINGLETON	ins_1	179
K562_skew	[0.5,1.0)	PLS	SINGLETON	ins_10plus	481
K562_skew	[0.5,1.0)	PLS	SINGLETON	ins_2	65
K562_skew	[0.5,1.0)	PLS	SINGLETON	ins_3	28
K562_skew	[0.5,1.0)	PLS	SINGLETON	ins_4	44
K562_skew	[0.5,1.0)	PLS	SINGLETON	ins_5	40
K562_skew	[0.5,1.0)	PLS	SINGLETON	ins_6	59
K562_skew	[0.5,1.0)	PLS	SINGLETON	ins_7	16
K562_skew	[0.5,1.0)	PLS	SINGLETON	ins_8	19
K562_skew	[0.5,1.0)	PLS	SINGLETON	ins_9	19
K562_skew	[0.5,1.0)	PLS	ULTRARARE	del_1	244
K562_skew	[0.5,1.0)	PLS	ULTRARARE	del_10plus	117
K562_skew	[0.5,1.0)	PLS	ULTRARARE	del_2	63
K562_skew	[0.5,1.0)	PLS	ULTRARARE	del_3	42
K562_skew	[0.5,1.0)	PLS	ULTRARARE	del_4	28
K562_skew	[0.5,1.0)	PLS	ULTRARARE	del_5	14
K562_skew	[0.5,1.0)	PLS	ULTRARARE	del_6	21
K562_skew	[0.5,1.0)	PLS	ULTRARARE	del_7	15
K562_skew	[0.5,1.0)	PLS	ULTRARARE	del_8	13
K562_skew	[0.5,1.0)	PLS	ULTRARARE	del_9	15
K562_skew	[0.5,1.0)	PLS	ULTRARARE	ins_1	148
K562_skew	[0.5,1.0)	PLS	ULTRARARE	ins_10plus	387
K562_skew	[0.5,1.0)	PLS	ULTRARARE	ins_2	31
K562_skew	[0.5,1.0)	PLS	ULTRARARE	ins_3	22
K562_skew	[0.5,1.0)	PLS	ULTRARARE	ins_4	26
K562_skew	[0.5,1.0)	PLS	ULTRARARE	ins_5	40
K562_skew	[0.5,1.0)	PLS	ULTRARARE	ins_6	35
K562_skew	[0.5,1.0)	PLS	ULTRARARE	ins_7	9
K562_skew	[0.5,1.0)	PLS	ULTRARARE	ins_8	18
K562_skew	[0.5,1.0)	PLS	ULTRARARE	ins_9	9
K562_skew	[0.5,1.0)	dELS	COMMON	del_1	191
K562_skew	[0.5,1.0)	dELS	COMMON	del_10plus	72
K562_skew	[0.5,1.0)	dELS	COMMON	del_2	68
K562_skew	[0.5,1.0)	dELS	COMMON	del_3	31
K562_skew	[0.5,1.0)	dELS	COMMON	del_4	34
K562_skew	[0.5,1.0)	dELS	COMMON	del_5	16
K562_skew	[0.5,1.0)	dELS	COMMON	del_6	22
K562_skew	[0.5,1.0)	dELS	COMMON	del_7	6
K562_skew	[0.5,1.0)	dELS	COMMON	del_8	8
K562_skew	[0.5,1.0)	dELS	COMMON	del_9	11
K562_skew	[0.5,1.0)	dELS	COMMON	ins_1	164
K562_skew	[0.5,1.0)	dELS	COMMON	ins_10plus	165
K562_skew	[0.5,1.0)	dELS	COMMON	ins_2	82
K562_skew	[0.5,1.0)	dELS	COMMON	ins_3	44
K562_skew	[0.5,1.0)	dELS	COMMON	ins_4	50
K562_skew	[0.5,1.0)	dELS	COMMON	ins_5	19
K562_skew	[0.5,1.0)	dELS	COMMON	ins_6	29
K562_skew	[0.5,1.0)	dELS	COMMON	ins_7	12
K562_skew	[0.5,1.0)	dELS	COMMON	ins_8	21
K562_skew	[0.5,1.0)	dELS	COMMON	ins_9	6
K562_skew	[0.5,1.0)	dELS	LOW_FREQ	del_1	246
K562_skew	[0.5,1.0)	dELS	LOW_FREQ	del_10plus	128
K562_skew	[0.5,1.0)	dELS	LOW_FREQ	del_2	94
K562_skew	[0.5,1.0)	dELS	LOW_FREQ	del_3	40
K562_skew	[0.5,1.0)	dELS	LOW_FREQ	del_4	27
K562_skew	[0.5,1.0)	dELS	LOW_FREQ	del_5	27
K562_skew	[0.5,1.0)	dELS	LOW_FREQ	del_6	18
K562_skew	[0.5,1.0)	dELS	LOW_FREQ	del_7	16
K562_skew	[0.5,1.0)	dELS	LOW_FREQ	del_8	9
K562_skew	[0.5,1.0)	dELS	LOW_FREQ	del_9	9
K562_skew	[0.5,1.0)	dELS	LOW_FREQ	ins_1	149
K562_skew	[0.5,1.0)	dELS	LOW_FREQ	ins_10plus	358
K562_skew	[0.5,1.0)	dELS	LOW_FREQ	ins_2	99
K562_skew	[0.5,1.0)	dELS	LOW_FREQ	ins_3	44
K562_skew	[0.5,1.0)	dELS	LOW_FREQ	ins_4	79
K562_skew	[0.5,1.0)	dELS	LOW_FREQ	ins_5	27
K562_skew	[0.5,1.0)	dELS	LOW_FREQ	ins_6	48
K562_skew	[0.5,1.0)	dELS	LOW_FREQ	ins_7	14
K562_skew	[0.5,1.0)	dELS	LOW_FREQ	ins_8	74
K562_skew	[0.5,1.0)	dELS	LOW_FREQ	ins_9	8
K562_skew	[0.5,1.0)	dELS	RARE	del_1	579
K562_skew	[0.5,1.0)	dELS	RARE	del_10plus	312
K562_skew	[0.5,1.0)	dELS	RARE	del_2	269
K562_skew	[0.5,1.0)	dELS	RARE	del_3	94
K562_skew	[0.5,1.0)	dELS	RARE	del_4	129
K562_skew	[0.5,1.0)	dELS	RARE	del_5	47
K562_skew	[0.5,1.0)	dELS	RARE	del_6	42
K562_skew	[0.5,1.0)	dELS	RARE	del_7	29
K562_skew	[0.5,1.0)	dELS	RARE	del_8	34
K562_skew	[0.5,1.0)	dELS	RARE	del_9	34
K562_skew	[0.5,1.0)	dELS	RARE	ins_1	371
K562_skew	[0.5,1.0)	dELS	RARE	ins_10plus	870
K562_skew	[0.5,1.0)	dELS	RARE	ins_2	227
K562_skew	[0.5,1.0)	dELS	RARE	ins_3	101
K562_skew	[0.5,1.0)	dELS	RARE	ins_4	145
K562_skew	[0.5,1.0)	dELS	RARE	ins_5	59
K562_skew	[0.5,1.0)	dELS	RARE	ins_6	112
K562_skew	[0.5,1.0)	dELS	RARE	ins_7	33
K562_skew	[0.5,1.0)	dELS	RARE	ins_8	132
K562_skew	[0.5,1.0)	dELS	RARE	ins_9	30
K562_skew	[0.5,1.0)	dELS	SINGLETON	del_1	6376
K562_skew	[0.5,1.0)	dELS	SINGLETON	del_10plus	2568
K562_skew	[0.5,1.0)	dELS	SINGLETON	del_2	2151
K562_skew	[0.5,1.0)	dELS	SINGLETON	del_3	1100
K562_skew	[0.5,1.0)	dELS	SINGLETON	del_4	967
K562_skew	[0.5,1.0)	dELS	SINGLETON	del_5	537
K562_skew	[0.5,1.0)	dELS	SINGLETON	del_6	424
K562_skew	[0.5,1.0)	dELS	SINGLETON	del_7	342
K562_skew	[0.5,1.0)	dELS	SINGLETON	del_8	285
K562_skew	[0.5,1.0)	dELS	SINGLETON	del_9	329
K562_skew	[0.5,1.0)	dELS	SINGLETON	ins_1	3206
K562_skew	[0.5,1.0)	dELS	SINGLETON	ins_10plus	2290
K562_skew	[0.5,1.0)	dELS	SINGLETON	ins_2	976
K562_skew	[0.5,1.0)	dELS	SINGLETON	ins_3	676
K562_skew	[0.5,1.0)	dELS	SINGLETON	ins_4	721
K562_skew	[0.5,1.0)	dELS	SINGLETON	ins_5	372
K562_skew	[0.5,1.0)	dELS	SINGLETON	ins_6	402
K562_skew	[0.5,1.0)	dELS	SINGLETON	ins_7	214
K562_skew	[0.5,1.0)	dELS	SINGLETON	ins_8	346
K562_skew	[0.5,1.0)	dELS	SINGLETON	ins_9	141
K562_skew	[0.5,1.0)	dELS	ULTRARARE	del_1	3550
K562_skew	[0.5,1.0)	dELS	ULTRARARE	del_10plus	1515
K562_skew	[0.5,1.0)	dELS	ULTRARARE	del_2	1379
K562_skew	[0.5,1.0)	dELS	ULTRARARE	del_3	664
K562_skew	[0.5,1.0)	dELS	ULTRARARE	del_4	637
K562_skew	[0.5,1.0)	dELS	ULTRARARE	del_5	253
K562_skew	[0.5,1.0)	dELS	ULTRARARE	del_6	238
K562_skew	[0.5,1.0)	dELS	ULTRARARE	del_7	174
K562_skew	[0.5,1.0)	dELS	ULTRARARE	del_8	161
K562_skew	[0.5,1.0)	dELS	ULTRARARE	del_9	185
K562_skew	[0.5,1.0)	dELS	ULTRARARE	ins_1	2155
K562_skew	[0.5,1.0)	dELS	ULTRARARE	ins_10plus	1992
K562_skew	[0.5,1.0)	dELS	ULTRARARE	ins_2	843
K562_skew	[0.5,1.0)	dELS	ULTRARARE	ins_3	394
K562_skew	[0.5,1.0)	dELS	ULTRARARE	ins_4	479
K562_skew	[0.5,1.0)	dELS	ULTRARARE	ins_5	224
K562_skew	[0.5,1.0)	dELS	ULTRARARE	ins_6	341
K562_skew	[0.5,1.0)	dELS	ULTRARARE	ins_7	145
K562_skew	[0.5,1.0)	dELS	ULTRARARE	ins_8	312
K562_skew	[0.5,1.0)	dELS	ULTRARARE	ins_9	92
K562_skew	[0.5,1.0)	non-cCRE	COMMON	del_1	388
K562_skew	[0.5,1.0)	non-cCRE	COMMON	del_10plus	196
K562_skew	[0.5,1.0)	non-cCRE	COMMON	del_2	142
K562_skew	[0.5,1.0)	non-cCRE	COMMON	del_3	73
K562_skew	[0.5,1.0)	non-cCRE	COMMON	del_4	64
K562_skew	[0.5,1.0)	non-cCRE	COMMON	del_5	27
K562_skew	[0.5,1.0)	non-cCRE	COMMON	del_6	21
K562_skew	[0.5,1.0)	non-cCRE	COMMON	del_7	15
K562_skew	[0.5,1.0)	non-cCRE	COMMON	del_8	18
K562_skew	[0.5,1.0)	non-cCRE	COMMON	del_9	25
K562_skew	[0.5,1.0)	non-cCRE	COMMON	ins_1	356
K562_skew	[0.5,1.0)	non-cCRE	COMMON	ins_10plus	359
K562_skew	[0.5,1.0)	non-cCRE	COMMON	ins_2	193
K562_skew	[0.5,1.0)	non-cCRE	COMMON	ins_3	93
K562_skew	[0.5,1.0)	non-cCRE	COMMON	ins_4	119
K562_skew	[0.5,1.0)	non-cCRE	COMMON	ins_5	56
K562_skew	[0.5,1.0)	non-cCRE	COMMON	ins_6	80
K562_skew	[0.5,1.0)	non-cCRE	COMMON	ins_7	30
K562_skew	[0.5,1.0)	non-cCRE	COMMON	ins_8	91
K562_skew	[0.5,1.0)	non-cCRE	COMMON	ins_9	24
K562_skew	[0.5,1.0)	non-cCRE	LOW_FREQ	del_1	510
K562_skew	[0.5,1.0)	non-cCRE	LOW_FREQ	del_10plus	262
K562_skew	[0.5,1.0)	non-cCRE	LOW_FREQ	del_2	194
K562_skew	[0.5,1.0)	non-cCRE	LOW_FREQ	del_3	98
K562_skew	[0.5,1.0)	non-cCRE	LOW_FREQ	del_4	92
K562_skew	[0.5,1.0)	non-cCRE	LOW_FREQ	del_5	47
K562_skew	[0.5,1.0)	non-cCRE	LOW_FREQ	del_6	36
K562_skew	[0.5,1.0)	non-cCRE	LOW_FREQ	del_7	28
K562_skew	[0.5,1.0)	non-cCRE	LOW_FREQ	del_8	34
K562_skew	[0.5,1.0)	non-cCRE	LOW_FREQ	del_9	22
K562_skew	[0.5,1.0)	non-cCRE	LOW_FREQ	ins_1	349
K562_skew	[0.5,1.0)	non-cCRE	LOW_FREQ	ins_10plus	807
K562_skew	[0.5,1.0)	non-cCRE	LOW_FREQ	ins_2	217
K562_skew	[0.5,1.0)	non-cCRE	LOW_FREQ	ins_3	94
K562_skew	[0.5,1.0)	non-cCRE	LOW_FREQ	ins_4	131
K562_skew	[0.5,1.0)	non-cCRE	LOW_FREQ	ins_5	45
K562_skew	[0.5,1.0)	non-cCRE	LOW_FREQ	ins_6	118
K562_skew	[0.5,1.0)	non-cCRE	LOW_FREQ	ins_7	39
K562_skew	[0.5,1.0)	non-cCRE	LOW_FREQ	ins_8	147
K562_skew	[0.5,1.0)	non-cCRE	LOW_FREQ	ins_9	31
K562_skew	[0.5,1.0)	non-cCRE	RARE	del_1	1275
K562_skew	[0.5,1.0)	non-cCRE	RARE	del_10plus	648
K562_skew	[0.5,1.0)	non-cCRE	RARE	del_2	478
K562_skew	[0.5,1.0)	non-cCRE	RARE	del_3	218
K562_skew	[0.5,1.0)	non-cCRE	RARE	del_4	226
K562_skew	[0.5,1.0)	non-cCRE	RARE	del_5	143
K562_skew	[0.5,1.0)	non-cCRE	RARE	del_6	98
K562_skew	[0.5,1.0)	non-cCRE	RARE	del_7	67
K562_skew	[0.5,1.0)	non-cCRE	RARE	del_8	71
K562_skew	[0.5,1.0)	non-cCRE	RARE	del_9	48
K562_skew	[0.5,1.0)	non-cCRE	RARE	ins_1	854
K562_skew	[0.5,1.0)	non-cCRE	RARE	ins_10plus	1810
K562_skew	[0.5,1.0)	non-cCRE	RARE	ins_2	533
K562_skew	[0.5,1.0)	non-cCRE	RARE	ins_3	252
K562_skew	[0.5,1.0)	non-cCRE	RARE	ins_4	304
K562_skew	[0.5,1.0)	non-cCRE	RARE	ins_5	115
K562_skew	[0.5,1.0)	non-cCRE	RARE	ins_6	225
K562_skew	[0.5,1.0)	non-cCRE	RARE	ins_7	88
K562_skew	[0.5,1.0)	non-cCRE	RARE	ins_8	280
K562_skew	[0.5,1.0)	non-cCRE	RARE	ins_9	71
K562_skew	[0.5,1.0)	non-cCRE	SINGLETON	del_1	12791
K562_skew	[0.5,1.0)	non-cCRE	SINGLETON	del_10plus	5127
K562_skew	[0.5,1.0)	non-cCRE	SINGLETON	del_2	4325
K562_skew	[0.5,1.0)	non-cCRE	SINGLETON	del_3	2091
K562_skew	[0.5,1.0)	non-cCRE	SINGLETON	del_4	1957
K562_skew	[0.5,1.0)	non-cCRE	SINGLETON	del_5	1106
K562_skew	[0.5,1.0)	non-cCRE	SINGLETON	del_6	842
K562_skew	[0.5,1.0)	non-cCRE	SINGLETON	del_7	689
K562_skew	[0.5,1.0)	non-cCRE	SINGLETON	del_8	571
K562_skew	[0.5,1.0)	non-cCRE	SINGLETON	del_9	642
K562_skew	[0.5,1.0)	non-cCRE	SINGLETON	ins_1	6865
K562_skew	[0.5,1.0)	non-cCRE	SINGLETON	ins_10plus	6024
K562_skew	[0.5,1.0)	non-cCRE	SINGLETON	ins_2	2385
K562_skew	[0.5,1.0)	non-cCRE	SINGLETON	ins_3	1682
K562_skew	[0.5,1.0)	non-cCRE	SINGLETON	ins_4	1813
K562_skew	[0.5,1.0)	non-cCRE	SINGLETON	ins_5	999
K562_skew	[0.5,1.0)	non-cCRE	SINGLETON	ins_6	986
K562_skew	[0.5,1.0)	non-cCRE	SINGLETON	ins_7	634
K562_skew	[0.5,1.0)	non-cCRE	SINGLETON	ins_8	949
K562_skew	[0.5,1.0)	non-cCRE	SINGLETON	ins_9	454
K562_skew	[0.5,1.0)	non-cCRE	ULTRARARE	del_1	7147
K562_skew	[0.5,1.0)	non-cCRE	ULTRARARE	del_10plus	2989
K562_skew	[0.5,1.0)	non-cCRE	ULTRARARE	del_2	2839
K562_skew	[0.5,1.0)	non-cCRE	ULTRARARE	del_3	1247
K562_skew	[0.5,1.0)	non-cCRE	ULTRARARE	del_4	1232
K562_skew	[0.5,1.0)	non-cCRE	ULTRARARE	del_5	643
K562_skew	[0.5,1.0)	non-cCRE	ULTRARARE	del_6	479
K562_skew	[0.5,1.0)	non-cCRE	ULTRARARE	del_7	382
K562_skew	[0.5,1.0)	non-cCRE	ULTRARARE	del_8	323
K562_skew	[0.5,1.0)	non-cCRE	ULTRARARE	del_9	358
K562_skew	[0.5,1.0)	non-cCRE	ULTRARARE	ins_1	4350
K562_skew	[0.5,1.0)	non-cCRE	ULTRARARE	ins_10plus	4472
K562_skew	[0.5,1.0)	non-cCRE	ULTRARARE	ins_2	1872
K562_skew	[0.5,1.0)	non-cCRE	ULTRARARE	ins_3	1046
K562_skew	[0.5,1.0)	non-cCRE	ULTRARARE	ins_4	1198
K562_skew	[0.5,1.0)	non-cCRE	ULTRARARE	ins_5	575
K562_skew	[0.5,1.0)	non-cCRE	ULTRARARE	ins_6	714
K562_skew	[0.5,1.0)	non-cCRE	ULTRARARE	ins_7	391
K562_skew	[0.5,1.0)	non-cCRE	ULTRARARE	ins_8	769
K562_skew	[0.5,1.0)	non-cCRE	ULTRARARE	ins_9	288
K562_skew	[0.5,1.0)	pELS	COMMON	del_1	40
K562_skew	[0.5,1.0)	pELS	COMMON	del_10plus	19
K562_skew	[0.5,1.0)	pELS	COMMON	del_2	14
K562_skew	[0.5,1.0)	pELS	COMMON	del_3	7
K562_skew	[0.5,1.0)	pELS	COMMON	del_4	8
K562_skew	[0.5,1.0)	pELS	COMMON	del_5	1
K562_skew	[0.5,1.0)	pELS	COMMON	del_6	2
K562_skew	[0.5,1.0)	pELS	COMMON	del_7	1
K562_skew	[0.5,1.0)	pELS	COMMON	del_8	2
K562_skew	[0.5,1.0)	pELS	COMMON	del_9	2
K562_skew	[0.5,1.0)	pELS	COMMON	ins_1	35
K562_skew	[0.5,1.0)	pELS	COMMON	ins_10plus	26
K562_skew	[0.5,1.0)	pELS	COMMON	ins_2	20
K562_skew	[0.5,1.0)	pELS	COMMON	ins_3	7
K562_skew	[0.5,1.0)	pELS	COMMON	ins_4	10
K562_skew	[0.5,1.0)	pELS	COMMON	ins_5	10
K562_skew	[0.5,1.0)	pELS	COMMON	ins_6	8
K562_skew	[0.5,1.0)	pELS	COMMON	ins_7	4
K562_skew	[0.5,1.0)	pELS	COMMON	ins_8	4
K562_skew	[0.5,1.0)	pELS	LOW_FREQ	del_1	44
K562_skew	[0.5,1.0)	pELS	LOW_FREQ	del_10plus	31
K562_skew	[0.5,1.0)	pELS	LOW_FREQ	del_2	18
K562_skew	[0.5,1.0)	pELS	LOW_FREQ	del_3	10
K562_skew	[0.5,1.0)	pELS	LOW_FREQ	del_4	7
K562_skew	[0.5,1.0)	pELS	LOW_FREQ	del_5	6
K562_skew	[0.5,1.0)	pELS	LOW_FREQ	del_6	5
K562_skew	[0.5,1.0)	pELS	LOW_FREQ	del_7	7
K562_skew	[0.5,1.0)	pELS	LOW_FREQ	del_8	3
K562_skew	[0.5,1.0)	pELS	LOW_FREQ	del_9	7
K562_skew	[0.5,1.0)	pELS	LOW_FREQ	ins_1	27
K562_skew	[0.5,1.0)	pELS	LOW_FREQ	ins_10plus	74
K562_skew	[0.5,1.0)	pELS	LOW_FREQ	ins_2	11
K562_skew	[0.5,1.0)	pELS	LOW_FREQ	ins_3	14
K562_skew	[0.5,1.0)	pELS	LOW_FREQ	ins_4	14
K562_skew	[0.5,1.0)	pELS	LOW_FREQ	ins_5	10
K562_skew	[0.5,1.0)	pELS	LOW_FREQ	ins_6	12
K562_skew	[0.5,1.0)	pELS	LOW_FREQ	ins_7	4
K562_skew	[0.5,1.0)	pELS	LOW_FREQ	ins_8	12
K562_skew	[0.5,1.0)	pELS	LOW_FREQ	ins_9	4
K562_skew	[0.5,1.0)	pELS	RARE	del_1	138
K562_skew	[0.5,1.0)	pELS	RARE	del_10plus	55
K562_skew	[0.5,1.0)	pELS	RARE	del_2	45
K562_skew	[0.5,1.0)	pELS	RARE	del_3	30
K562_skew	[0.5,1.0)	pELS	RARE	del_4	18
K562_skew	[0.5,1.0)	pELS	RARE	del_5	15
K562_skew	[0.5,1.0)	pELS	RARE	del_6	11
K562_skew	[0.5,1.0)	pELS	RARE	del_7	5
K562_skew	[0.5,1.0)	pELS	RARE	del_8	8
K562_skew	[0.5,1.0)	pELS	RARE	del_9	8
K562_skew	[0.5,1.0)	pELS	RARE	ins_1	100
K562_skew	[0.5,1.0)	pELS	RARE	ins_10plus	201
K562_skew	[0.5,1.0)	pELS	RARE	ins_2	49
K562_skew	[0.5,1.0)	pELS	RARE	ins_3	19
K562_skew	[0.5,1.0)	pELS	RARE	ins_4	23
K562_skew	[0.5,1.0)	pELS	RARE	ins_5	24
K562_skew	[0.5,1.0)	pELS	RARE	ins_6	30
K562_skew	[0.5,1.0)	pELS	RARE	ins_7	11
K562_skew	[0.5,1.0)	pELS	RARE	ins_8	31
K562_skew	[0.5,1.0)	pELS	RARE	ins_9	7
K562_skew	[0.5,1.0)	pELS	SINGLETON	del_1	1295
K562_skew	[0.5,1.0)	pELS	SINGLETON	del_10plus	653
K562_skew	[0.5,1.0)	pELS	SINGLETON	del_2	396
K562_skew	[0.5,1.0)	pELS	SINGLETON	del_3	191
K562_skew	[0.5,1.0)	pELS	SINGLETON	del_4	214
K562_skew	[0.5,1.0)	pELS	SINGLETON	del_5	105
K562_skew	[0.5,1.0)	pELS	SINGLETON	del_6	78
K562_skew	[0.5,1.0)	pELS	SINGLETON	del_7	65
K562_skew	[0.5,1.0)	pELS	SINGLETON	del_8	61
K562_skew	[0.5,1.0)	pELS	SINGLETON	del_9	85
K562_skew	[0.5,1.0)	pELS	SINGLETON	ins_1	761
K562_skew	[0.5,1.0)	pELS	SINGLETON	ins_10plus	642
K562_skew	[0.5,1.0)	pELS	SINGLETON	ins_2	244
K562_skew	[0.5,1.0)	pELS	SINGLETON	ins_3	137
K562_skew	[0.5,1.0)	pELS	SINGLETON	ins_4	152
K562_skew	[0.5,1.0)	pELS	SINGLETON	ins_5	122
K562_skew	[0.5,1.0)	pELS	SINGLETON	ins_6	106
K562_skew	[0.5,1.0)	pELS	SINGLETON	ins_7	59
K562_skew	[0.5,1.0)	pELS	SINGLETON	ins_8	69
K562_skew	[0.5,1.0)	pELS	SINGLETON	ins_9	42
K562_skew	[0.5,1.0)	pELS	ULTRARARE	del_1	737
K562_skew	[0.5,1.0)	pELS	ULTRARARE	del_10plus	344
K562_skew	[0.5,1.0)	pELS	ULTRARARE	del_2	270
K562_skew	[0.5,1.0)	pELS	ULTRARARE	del_3	127
K562_skew	[0.5,1.0)	pELS	ULTRARARE	del_4	139
K562_skew	[0.5,1.0)	pELS	ULTRARARE	del_5	62
K562_skew	[0.5,1.0)	pELS	ULTRARARE	del_6	48
K562_skew	[0.5,1.0)	pELS	ULTRARARE	del_7	34
K562_skew	[0.5,1.0)	pELS	ULTRARARE	del_8	45
K562_skew	[0.5,1.0)	pELS	ULTRARARE	del_9	48
K562_skew	[0.5,1.0)	pELS	ULTRARARE	ins_1	510
K562_skew	[0.5,1.0)	pELS	ULTRARARE	ins_10plus	516
K562_skew	[0.5,1.0)	pELS	ULTRARARE	ins_2	171
K562_skew	[0.5,1.0)	pELS	ULTRARARE	ins_3	106
K562_skew	[0.5,1.0)	pELS	ULTRARARE	ins_4	118
K562_skew	[0.5,1.0)	pELS	ULTRARARE	ins_5	98
K562_skew	[0.5,1.0)	pELS	ULTRARARE	ins_6	84
K562_skew	[0.5,1.0)	pELS	ULTRARARE	ins_7	36
K562_skew	[0.5,1.0)	pELS	ULTRARARE	ins_8	52
K562_skew	[0.5,1.0)	pELS	ULTRARARE	ins_9	26
K562_skew	[1.0,1.5)	Other cCREs	COMMON	del_1	13
K562_skew	[1.0,1.5)	Other cCREs	COMMON	del_10plus	4
K562_skew	[1.0,1.5)	Other cCREs	COMMON	del_2	3
K562_skew	[1.0,1.5)	Other cCREs	COMMON	del_4	1
K562_skew	[1.0,1.5)	Other cCREs	COMMON	del_6	1
K562_skew	[1.0,1.5)	Other cCREs	COMMON	del_9	1
K562_skew	[1.0,1.5)	Other cCREs	COMMON	ins_1	9
K562_skew	[1.0,1.5)	Other cCREs	COMMON	ins_10plus	22
K562_skew	[1.0,1.5)	Other cCREs	COMMON	ins_2	7
K562_skew	[1.0,1.5)	Other cCREs	COMMON	ins_3	2
K562_skew	[1.0,1.5)	Other cCREs	COMMON	ins_4	1
K562_skew	[1.0,1.5)	Other cCREs	COMMON	ins_5	4
K562_skew	[1.0,1.5)	Other cCREs	COMMON	ins_6	4
K562_skew	[1.0,1.5)	Other cCREs	COMMON	ins_9	1
K562_skew	[1.0,1.5)	Other cCREs	LOW_FREQ	del_1	7
K562_skew	[1.0,1.5)	Other cCREs	LOW_FREQ	del_10plus	7
K562_skew	[1.0,1.5)	Other cCREs	LOW_FREQ	del_2	4
K562_skew	[1.0,1.5)	Other cCREs	LOW_FREQ	del_3	3
K562_skew	[1.0,1.5)	Other cCREs	LOW_FREQ	del_4	2
K562_skew	[1.0,1.5)	Other cCREs	LOW_FREQ	del_5	4
K562_skew	[1.0,1.5)	Other cCREs	LOW_FREQ	ins_1	12
K562_skew	[1.0,1.5)	Other cCREs	LOW_FREQ	ins_10plus	31
K562_skew	[1.0,1.5)	Other cCREs	LOW_FREQ	ins_2	9
K562_skew	[1.0,1.5)	Other cCREs	LOW_FREQ	ins_4	8
K562_skew	[1.0,1.5)	Other cCREs	LOW_FREQ	ins_5	1
K562_skew	[1.0,1.5)	Other cCREs	LOW_FREQ	ins_6	6
K562_skew	[1.0,1.5)	Other cCREs	LOW_FREQ	ins_7	2
K562_skew	[1.0,1.5)	Other cCREs	LOW_FREQ	ins_8	6
K562_skew	[1.0,1.5)	Other cCREs	RARE	del_1	32
K562_skew	[1.0,1.5)	Other cCREs	RARE	del_10plus	9
K562_skew	[1.0,1.5)	Other cCREs	RARE	del_2	13
K562_skew	[1.0,1.5)	Other cCREs	RARE	del_3	5
K562_skew	[1.0,1.5)	Other cCREs	RARE	del_4	7
K562_skew	[1.0,1.5)	Other cCREs	RARE	del_5	1
K562_skew	[1.0,1.5)	Other cCREs	RARE	del_6	3
K562_skew	[1.0,1.5)	Other cCREs	RARE	del_7	1
K562_skew	[1.0,1.5)	Other cCREs	RARE	del_8	1
K562_skew	[1.0,1.5)	Other cCREs	RARE	del_9	4
K562_skew	[1.0,1.5)	Other cCREs	RARE	ins_1	23
K562_skew	[1.0,1.5)	Other cCREs	RARE	ins_10plus	64
K562_skew	[1.0,1.5)	Other cCREs	RARE	ins_2	16
K562_skew	[1.0,1.5)	Other cCREs	RARE	ins_3	5
K562_skew	[1.0,1.5)	Other cCREs	RARE	ins_4	17
K562_skew	[1.0,1.5)	Other cCREs	RARE	ins_5	3
K562_skew	[1.0,1.5)	Other cCREs	RARE	ins_6	15
K562_skew	[1.0,1.5)	Other cCREs	RARE	ins_7	5
K562_skew	[1.0,1.5)	Other cCREs	RARE	ins_8	12
K562_skew	[1.0,1.5)	Other cCREs	SINGLETON	del_1	364
K562_skew	[1.0,1.5)	Other cCREs	SINGLETON	del_10plus	77
K562_skew	[1.0,1.5)	Other cCREs	SINGLETON	del_2	127
K562_skew	[1.0,1.5)	Other cCREs	SINGLETON	del_3	61
K562_skew	[1.0,1.5)	Other cCREs	SINGLETON	del_4	50
