skew_type	skew_bin	ccre_class	indel_class	n
SKNSH_skew	[-1.5,-1.0)	Other cCREs	ins_9	10
SKNSH_skew	[-1.5,-1.0)	PLS	del_1	290
SKNSH_skew	[-1.5,-1.0)	PLS	del_10plus	191
SKNSH_skew	[-1.5,-1.0)	PLS	del_2	54
SKNSH_skew	[-1.5,-1.0)	PLS	del_3	46
SKNSH_skew	[-1.5,-1.0)	PLS	del_4	45
SKNSH_skew	[-1.5,-1.0)	PLS	del_5	25
SKNSH_skew	[-1.5,-1.0)	PLS	del_6	41
SKNSH_skew	[-1.5,-1.0)	PLS	del_7	23
SKNSH_skew	[-1.5,-1.0)	PLS	del_8	14
SKNSH_skew	[-1.5,-1.0)	PLS	del_9	15
SKNSH_skew	[-1.5,-1.0)	PLS	ins_1	90
SKNSH_skew	[-1.5,-1.0)	PLS	ins_10plus	32
SKNSH_skew	[-1.5,-1.0)	PLS	ins_2	25
SKNSH_skew	[-1.5,-1.0)	PLS	ins_3	16
SKNSH_skew	[-1.5,-1.0)	PLS	ins_4	12
SKNSH_skew	[-1.5,-1.0)	PLS	ins_5	8
SKNSH_skew	[-1.5,-1.0)	PLS	ins_6	4
SKNSH_skew	[-1.5,-1.0)	PLS	ins_7	4
SKNSH_skew	[-1.5,-1.0)	PLS	ins_8	6
SKNSH_skew	[-1.5,-1.0)	PLS	ins_9	3
SKNSH_skew	[-1.5,-1.0)	dELS	del_1	3058
SKNSH_skew	[-1.5,-1.0)	dELS	del_10plus	1223
SKNSH_skew	[-1.5,-1.0)	dELS	del_2	940
SKNSH_skew	[-1.5,-1.0)	dELS	del_3	578
SKNSH_skew	[-1.5,-1.0)	dELS	del_4	534
SKNSH_skew	[-1.5,-1.0)	dELS	del_5	234
SKNSH_skew	[-1.5,-1.0)	dELS	del_6	278
SKNSH_skew	[-1.5,-1.0)	dELS	del_7	176
SKNSH_skew	[-1.5,-1.0)	dELS	del_8	187
SKNSH_skew	[-1.5,-1.0)	dELS	del_9	112
SKNSH_skew	[-1.5,-1.0)	dELS	ins_1	861
SKNSH_skew	[-1.5,-1.0)	dELS	ins_10plus	178
SKNSH_skew	[-1.5,-1.0)	dELS	ins_2	275
SKNSH_skew	[-1.5,-1.0)	dELS	ins_3	126
SKNSH_skew	[-1.5,-1.0)	dELS	ins_4	152
SKNSH_skew	[-1.5,-1.0)	dELS	ins_5	60
SKNSH_skew	[-1.5,-1.0)	dELS	ins_6	53
SKNSH_skew	[-1.5,-1.0)	dELS	ins_7	32
SKNSH_skew	[-1.5,-1.0)	dELS	ins_8	30
SKNSH_skew	[-1.5,-1.0)	dELS	ins_9	25
SKNSH_skew	[-1.5,-1.0)	non-cCRE	del_1	3885
SKNSH_skew	[-1.5,-1.0)	non-cCRE	del_10plus	1522
SKNSH_skew	[-1.5,-1.0)	non-cCRE	del_2	897
SKNSH_skew	[-1.5,-1.0)	non-cCRE	del_3	656
SKNSH_skew	[-1.5,-1.0)	non-cCRE	del_4	612
SKNSH_skew	[-1.5,-1.0)	non-cCRE	del_5	270
SKNSH_skew	[-1.5,-1.0)	non-cCRE	del_6	389
SKNSH_skew	[-1.5,-1.0)	non-cCRE	del_7	237
SKNSH_skew	[-1.5,-1.0)	non-cCRE	del_8	210
SKNSH_skew	[-1.5,-1.0)	non-cCRE	del_9	167
SKNSH_skew	[-1.5,-1.0)	non-cCRE	ins_1	957
SKNSH_skew	[-1.5,-1.0)	non-cCRE	ins_10plus	247
SKNSH_skew	[-1.5,-1.0)	non-cCRE	ins_2	404
SKNSH_skew	[-1.5,-1.0)	non-cCRE	ins_3	189
SKNSH_skew	[-1.5,-1.0)	non-cCRE	ins_4	196
SKNSH_skew	[-1.5,-1.0)	non-cCRE	ins_5	72
SKNSH_skew	[-1.5,-1.0)	non-cCRE	ins_6	76
SKNSH_skew	[-1.5,-1.0)	non-cCRE	ins_7	27
SKNSH_skew	[-1.5,-1.0)	non-cCRE	ins_8	46
SKNSH_skew	[-1.5,-1.0)	non-cCRE	ins_9	37
SKNSH_skew	[-1.5,-1.0)	pELS	del_1	500
SKNSH_skew	[-1.5,-1.0)	pELS	del_10plus	259
SKNSH_skew	[-1.5,-1.0)	pELS	del_2	155
SKNSH_skew	[-1.5,-1.0)	pELS	del_3	101
SKNSH_skew	[-1.5,-1.0)	pELS	del_4	81
SKNSH_skew	[-1.5,-1.0)	pELS	del_5	33
SKNSH_skew	[-1.5,-1.0)	pELS	del_6	49
SKNSH_skew	[-1.5,-1.0)	pELS	del_7	26
SKNSH_skew	[-1.5,-1.0)	pELS	del_8	27
SKNSH_skew	[-1.5,-1.0)	pELS	del_9	16
SKNSH_skew	[-1.5,-1.0)	pELS	ins_1	151
SKNSH_skew	[-1.5,-1.0)	pELS	ins_10plus	23
SKNSH_skew	[-1.5,-1.0)	pELS	ins_2	58
SKNSH_skew	[-1.5,-1.0)	pELS	ins_3	31
SKNSH_skew	[-1.5,-1.0)	pELS	ins_4	28
SKNSH_skew	[-1.5,-1.0)	pELS	ins_5	7
SKNSH_skew	[-1.5,-1.0)	pELS	ins_6	10
SKNSH_skew	[-1.5,-1.0)	pELS	ins_7	4
SKNSH_skew	[-1.5,-1.0)	pELS	ins_8	4
SKNSH_skew	[-1.5,-1.0)	pELS	ins_9	7
SKNSH_skew	[0.05,0.2)	Other cCREs	del_1	87198
SKNSH_skew	[0.05,0.2)	Other cCREs	del_10plus	56147
SKNSH_skew	[0.05,0.2)	Other cCREs	del_2	44474
SKNSH_skew	[0.05,0.2)	Other cCREs	del_3	20365
SKNSH_skew	[0.05,0.2)	Other cCREs	del_4	35656
SKNSH_skew	[0.05,0.2)	Other cCREs	del_5	10473
SKNSH_skew	[0.05,0.2)	Other cCREs	del_6	10814
SKNSH_skew	[0.05,0.2)	Other cCREs	del_7	5709
SKNSH_skew	[0.05,0.2)	Other cCREs	del_8	11773
SKNSH_skew	[0.05,0.2)	Other cCREs	del_9	10646
SKNSH_skew	[0.05,0.2)	Other cCREs	ins_1	67658
SKNSH_skew	[0.05,0.2)	Other cCREs	ins_10plus	28924
SKNSH_skew	[0.05,0.2)	Other cCREs	ins_2	17366
SKNSH_skew	[0.05,0.2)	Other cCREs	ins_3	18804
SKNSH_skew	[0.05,0.2)	Other cCREs	ins_4	10935
SKNSH_skew	[0.05,0.2)	Other cCREs	ins_5	7166
SKNSH_skew	[0.05,0.2)	Other cCREs	ins_6	5494
SKNSH_skew	[0.05,0.2)	Other cCREs	ins_7	4956
SKNSH_skew	[0.05,0.2)	Other cCREs	ins_8	5190
SKNSH_skew	[0.05,0.2)	Other cCREs	ins_9	1169
SKNSH_skew	[0.05,0.2)	PLS	del_1	8458
SKNSH_skew	[0.05,0.2)	PLS	del_10plus	3590
SKNSH_skew	[0.05,0.2)	PLS	del_2	3753
SKNSH_skew	[0.05,0.2)	PLS	del_3	2144
SKNSH_skew	[0.05,0.2)	PLS	del_4	2408
SKNSH_skew	[0.05,0.2)	PLS	del_5	882
SKNSH_skew	[0.05,0.2)	PLS	del_6	951
SKNSH_skew	[0.05,0.2)	PLS	del_7	508
SKNSH_skew	[0.05,0.2)	PLS	del_8	700
SKNSH_skew	[0.05,0.2)	PLS	del_9	750
SKNSH_skew	[0.05,0.2)	PLS	ins_1	6428
SKNSH_skew	[0.05,0.2)	PLS	ins_10plus	2346
SKNSH_skew	[0.05,0.2)	PLS	ins_2	1207
SKNSH_skew	[0.05,0.2)	PLS	ins_3	1005
SKNSH_skew	[0.05,0.2)	PLS	ins_4	598
SKNSH_skew	[0.05,0.2)	PLS	ins_5	682
SKNSH_skew	[0.05,0.2)	PLS	ins_6	772
SKNSH_skew	[0.05,0.2)	PLS	ins_7	363
SKNSH_skew	[0.05,0.2)	PLS	ins_8	336
SKNSH_skew	[0.05,0.2)	PLS	ins_9	128
SKNSH_skew	[0.05,0.2)	dELS	del_1	231142
SKNSH_skew	[0.05,0.2)	dELS	del_10plus	117259
SKNSH_skew	[0.05,0.2)	dELS	del_2	127129
SKNSH_skew	[0.05,0.2)	dELS	del_3	54687
SKNSH_skew	[0.05,0.2)	dELS	del_4	89574
SKNSH_skew	[0.05,0.2)	dELS	del_5	26698
SKNSH_skew	[0.05,0.2)	dELS	del_6	25879
SKNSH_skew	[0.05,0.2)	dELS	del_7	14710
SKNSH_skew	[0.05,0.2)	dELS	del_8	23281
SKNSH_skew	[0.05,0.2)	dELS	del_9	23830
SKNSH_skew	[0.05,0.2)	dELS	ins_1	181479
SKNSH_skew	[0.05,0.2)	dELS	ins_10plus	53688
SKNSH_skew	[0.05,0.2)	dELS	ins_2	39541
SKNSH_skew	[0.05,0.2)	dELS	ins_3	42668
SKNSH_skew	[0.05,0.2)	dELS	ins_4	22624
SKNSH_skew	[0.05,0.2)	dELS	ins_5	16080
SKNSH_skew	[0.05,0.2)	dELS	ins_6	12417
SKNSH_skew	[0.05,0.2)	dELS	ins_7	11466
SKNSH_skew	[0.05,0.2)	dELS	ins_8	9874
SKNSH_skew	[0.05,0.2)	dELS	ins_9	2579
SKNSH_skew	[0.05,0.2)	non-cCRE	del_1	1053443
SKNSH_skew	[0.05,0.2)	non-cCRE	del_10plus	607649
SKNSH_skew	[0.05,0.2)	non-cCRE	del_2	471308
SKNSH_skew	[0.05,0.2)	non-cCRE	del_3	211812
SKNSH_skew	[0.05,0.2)	non-cCRE	del_4	384318
SKNSH_skew	[0.05,0.2)	non-cCRE	del_5	125979
SKNSH_skew	[0.05,0.2)	non-cCRE	del_6	125014
SKNSH_skew	[0.05,0.2)	non-cCRE	del_7	67353
SKNSH_skew	[0.05,0.2)	non-cCRE	del_8	123976
SKNSH_skew	[0.05,0.2)	non-cCRE	del_9	125988
SKNSH_skew	[0.05,0.2)	non-cCRE	ins_1	851531
SKNSH_skew	[0.05,0.2)	non-cCRE	ins_10plus	481608
SKNSH_skew	[0.05,0.2)	non-cCRE	ins_2	259868
SKNSH_skew	[0.05,0.2)	non-cCRE	ins_3	290261
SKNSH_skew	[0.05,0.2)	non-cCRE	ins_4	141077
SKNSH_skew	[0.05,0.2)	non-cCRE	ins_5	114521
SKNSH_skew	[0.05,0.2)	non-cCRE	ins_6	80253
SKNSH_skew	[0.05,0.2)	non-cCRE	ins_7	82420
SKNSH_skew	[0.05,0.2)	non-cCRE	ins_8	65117
SKNSH_skew	[0.05,0.2)	non-cCRE	ins_9	19417
SKNSH_skew	[0.05,0.2)	pELS	del_1	38856
SKNSH_skew	[0.05,0.2)	pELS	del_10plus	20098
SKNSH_skew	[0.05,0.2)	pELS	del_2	22779
SKNSH_skew	[0.05,0.2)	pELS	del_3	10887
SKNSH_skew	[0.05,0.2)	pELS	del_4	16512
SKNSH_skew	[0.05,0.2)	pELS	del_5	4966
SKNSH_skew	[0.05,0.2)	pELS	del_6	4976
SKNSH_skew	[0.05,0.2)	pELS	del_7	2735
SKNSH_skew	[0.05,0.2)	pELS	del_8	4135
SKNSH_skew	[0.05,0.2)	pELS	del_9	4086
SKNSH_skew	[0.05,0.2)	pELS	ins_1	32458
SKNSH_skew	[0.05,0.2)	pELS	ins_10plus	9217
SKNSH_skew	[0.05,0.2)	pELS	ins_2	6649
SKNSH_skew	[0.05,0.2)	pELS	ins_3	6796
SKNSH_skew	[0.05,0.2)	pELS	ins_4	3716
SKNSH_skew	[0.05,0.2)	pELS	ins_5	2807
SKNSH_skew	[0.05,0.2)	pELS	ins_6	2446
SKNSH_skew	[0.05,0.2)	pELS	ins_7	2024
SKNSH_skew	[0.05,0.2)	pELS	ins_8	1688
SKNSH_skew	[0.05,0.2)	pELS	ins_9	511
SKNSH_skew	[0.2,0.5)	Other cCREs	del_1	13410
SKNSH_skew	[0.2,0.5)	Other cCREs	del_10plus	14774
SKNSH_skew	[0.2,0.5)	Other cCREs	del_2	5954
SKNSH_skew	[0.2,0.5)	Other cCREs	del_3	2687
SKNSH_skew	[0.2,0.5)	Other cCREs	del_4	3548
SKNSH_skew	[0.2,0.5)	Other cCREs	del_5	1308
SKNSH_skew	[0.2,0.5)	Other cCREs	del_6	1269
SKNSH_skew	[0.2,0.5)	Other cCREs	del_7	889
SKNSH_skew	[0.2,0.5)	Other cCREs	del_8	1408
SKNSH_skew	[0.2,0.5)	Other cCREs	del_9	2029
SKNSH_skew	[0.2,0.5)	Other cCREs	ins_1	5822
SKNSH_skew	[0.2,0.5)	Other cCREs	ins_10plus	4293
SKNSH_skew	[0.2,0.5)	Other cCREs	ins_2	2246
SKNSH_skew	[0.2,0.5)	Other cCREs	ins_3	1902
SKNSH_skew	[0.2,0.5)	Other cCREs	ins_4	1557
SKNSH_skew	[0.2,0.5)	Other cCREs	ins_5	838
SKNSH_skew	[0.2,0.5)	Other cCREs	ins_6	976
SKNSH_skew	[0.2,0.5)	Other cCREs	ins_7	564
SKNSH_skew	[0.2,0.5)	Other cCREs	ins_8	790
SKNSH_skew	[0.2,0.5)	Other cCREs	ins_9	228
SKNSH_skew	[0.2,0.5)	PLS	del_1	2136
SKNSH_skew	[0.2,0.5)	PLS	del_10plus	2229
SKNSH_skew	[0.2,0.5)	PLS	del_2	802
SKNSH_skew	[0.2,0.5)	PLS	del_3	447
SKNSH_skew	[0.2,0.5)	PLS	del_4	484
SKNSH_skew	[0.2,0.5)	PLS	del_5	222
SKNSH_skew	[0.2,0.5)	PLS	del_6	216
SKNSH_skew	[0.2,0.5)	PLS	del_7	154
SKNSH_skew	[0.2,0.5)	PLS	del_8	202
SKNSH_skew	[0.2,0.5)	PLS	del_9	349
SKNSH_skew	[0.2,0.5)	PLS	ins_1	1187
SKNSH_skew	[0.2,0.5)	PLS	ins_10plus	1151
SKNSH_skew	[0.2,0.5)	PLS	ins_2	335
SKNSH_skew	[0.2,0.5)	PLS	ins_3	223
SKNSH_skew	[0.2,0.5)	PLS	ins_4	229
SKNSH_skew	[0.2,0.5)	PLS	ins_5	183
SKNSH_skew	[0.2,0.5)	PLS	ins_6	291
SKNSH_skew	[0.2,0.5)	PLS	ins_7	79
SKNSH_skew	[0.2,0.5)	PLS	ins_8	107
SKNSH_skew	[0.2,0.5)	PLS	ins_9	47
SKNSH_skew	[0.2,0.5)	dELS	del_1	39055
SKNSH_skew	[0.2,0.5)	dELS	del_10plus	40808
SKNSH_skew	[0.2,0.5)	dELS	del_2	18845
SKNSH_skew	[0.2,0.5)	dELS	del_3	7943
SKNSH_skew	[0.2,0.5)	dELS	del_4	10102
SKNSH_skew	[0.2,0.5)	dELS	del_5	3804
SKNSH_skew	[0.2,0.5)	dELS	del_6	3807
SKNSH_skew	[0.2,0.5)	dELS	del_7	2601
SKNSH_skew	[0.2,0.5)	dELS	del_8	3767
SKNSH_skew	[0.2,0.5)	dELS	del_9	6015
SKNSH_skew	[0.2,0.5)	dELS	ins_1	18820
SKNSH_skew	[0.2,0.5)	dELS	ins_10plus	10611
SKNSH_skew	[0.2,0.5)	dELS	ins_2	5805
SKNSH_skew	[0.2,0.5)	dELS	ins_3	4741
SKNSH_skew	[0.2,0.5)	dELS	ins_4	4298
SKNSH_skew	[0.2,0.5)	dELS	ins_5	2290
SKNSH_skew	[0.2,0.5)	dELS	ins_6	2578
SKNSH_skew	[0.2,0.5)	dELS	ins_7	1317
SKNSH_skew	[0.2,0.5)	dELS	ins_8	1827
SKNSH_skew	[0.2,0.5)	dELS	ins_9	574
SKNSH_skew	[0.2,0.5)	non-cCRE	del_1	119003
SKNSH_skew	[0.2,0.5)	non-cCRE	del_10plus	120722
SKNSH_skew	[0.2,0.5)	non-cCRE	del_2	50000
SKNSH_skew	[0.2,0.5)	non-cCRE	del_3	21532
SKNSH_skew	[0.2,0.5)	non-cCRE	del_4	27640
SKNSH_skew	[0.2,0.5)	non-cCRE	del_5	11524
SKNSH_skew	[0.2,0.5)	non-cCRE	del_6	10940
SKNSH_skew	[0.2,0.5)	non-cCRE	del_7	7605
SKNSH_skew	[0.2,0.5)	non-cCRE	del_8	11848
SKNSH_skew	[0.2,0.5)	non-cCRE	del_9	16657
SKNSH_skew	[0.2,0.5)	non-cCRE	ins_1	48981
SKNSH_skew	[0.2,0.5)	non-cCRE	ins_10plus	43788
SKNSH_skew	[0.2,0.5)	non-cCRE	ins_2	19345
SKNSH_skew	[0.2,0.5)	non-cCRE	ins_3	17234
SKNSH_skew	[0.2,0.5)	non-cCRE	ins_4	14599
SKNSH_skew	[0.2,0.5)	non-cCRE	ins_5	10118
SKNSH_skew	[0.2,0.5)	non-cCRE	ins_6	8936
SKNSH_skew	[0.2,0.5)	non-cCRE	ins_7	5692
SKNSH_skew	[0.2,0.5)	non-cCRE	ins_8	6839
SKNSH_skew	[0.2,0.5)	non-cCRE	ins_9	2714
SKNSH_skew	[0.2,0.5)	pELS	del_1	7307
SKNSH_skew	[0.2,0.5)	pELS	del_10plus	8250
SKNSH_skew	[0.2,0.5)	pELS	del_2	3567
SKNSH_skew	[0.2,0.5)	pELS	del_3	1560
SKNSH_skew	[0.2,0.5)	pELS	del_4	1940
SKNSH_skew	[0.2,0.5)	pELS	del_5	776
SKNSH_skew	[0.2,0.5)	pELS	del_6	757
SKNSH_skew	[0.2,0.5)	pELS	del_7	461
SKNSH_skew	[0.2,0.5)	pELS	del_8	780
SKNSH_skew	[0.2,0.5)	pELS	del_9	1242
SKNSH_skew	[0.2,0.5)	pELS	ins_1	4141
SKNSH_skew	[0.2,0.5)	pELS	ins_10plus	2299
SKNSH_skew	[0.2,0.5)	pELS	ins_2	1267
SKNSH_skew	[0.2,0.5)	pELS	ins_3	945
SKNSH_skew	[0.2,0.5)	pELS	ins_4	796
SKNSH_skew	[0.2,0.5)	pELS	ins_5	496
SKNSH_skew	[0.2,0.5)	pELS	ins_6	576
SKNSH_skew	[0.2,0.5)	pELS	ins_7	326
SKNSH_skew	[0.2,0.5)	pELS	ins_8	339
SKNSH_skew	[0.2,0.5)	pELS	ins_9	119
SKNSH_skew	[0.5,1.0)	Other cCREs	del_1	2847
SKNSH_skew	[0.5,1.0)	Other cCREs	del_10plus	1436
SKNSH_skew	[0.5,1.0)	Other cCREs	del_2	1249
SKNSH_skew	[0.5,1.0)	Other cCREs	del_3	452
SKNSH_skew	[0.5,1.0)	Other cCREs	del_4	517
SKNSH_skew	[0.5,1.0)	Other cCREs	del_5	234
SKNSH_skew	[0.5,1.0)	Other cCREs	del_6	191
SKNSH_skew	[0.5,1.0)	Other cCREs	del_7	136
SKNSH_skew	[0.5,1.0)	Other cCREs	del_8	184
SKNSH_skew	[0.5,1.0)	Other cCREs	del_9	201
SKNSH_skew	[0.5,1.0)	Other cCREs	ins_1	1017
SKNSH_skew	[0.5,1.0)	Other cCREs	ins_10plus	1240
SKNSH_skew	[0.5,1.0)	Other cCREs	ins_2	738
SKNSH_skew	[0.5,1.0)	Other cCREs	ins_3	344
SKNSH_skew	[0.5,1.0)	Other cCREs	ins_4	438
SKNSH_skew	[0.5,1.0)	Other cCREs	ins_5	223
SKNSH_skew	[0.5,1.0)	Other cCREs	ins_6	315
SKNSH_skew	[0.5,1.0)	Other cCREs	ins_7	107
SKNSH_skew	[0.5,1.0)	Other cCREs	ins_8	239
SKNSH_skew	[0.5,1.0)	Other cCREs	ins_9	67
SKNSH_skew	[0.5,1.0)	PLS	del_1	524
SKNSH_skew	[0.5,1.0)	PLS	del_10plus	348
SKNSH_skew	[0.5,1.0)	PLS	del_2	165
SKNSH_skew	[0.5,1.0)	PLS	del_3	91
SKNSH_skew	[0.5,1.0)	PLS	del_4	78
SKNSH_skew	[0.5,1.0)	PLS	del_5	32
SKNSH_skew	[0.5,1.0)	PLS	del_6	38
SKNSH_skew	[0.5,1.0)	PLS	del_7	22
SKNSH_skew	[0.5,1.0)	PLS	del_8	49
SKNSH_skew	[0.5,1.0)	PLS	del_9	41
SKNSH_skew	[0.5,1.0)	PLS	ins_1	222
SKNSH_skew	[0.5,1.0)	PLS	ins_10plus	395
SKNSH_skew	[0.5,1.0)	PLS	ins_2	98
SKNSH_skew	[0.5,1.0)	PLS	ins_3	46
SKNSH_skew	[0.5,1.0)	PLS	ins_4	52
SKNSH_skew	[0.5,1.0)	PLS	ins_5	44
SKNSH_skew	[0.5,1.0)	PLS	ins_6	73
SKNSH_skew	[0.5,1.0)	PLS	ins_7	21
SKNSH_skew	[0.5,1.0)	PLS	ins_8	47
SKNSH_skew	[0.5,1.0)	PLS	ins_9	7
SKNSH_skew	[0.5,1.0)	dELS	del_1	9291
SKNSH_skew	[0.5,1.0)	dELS	del_10plus	4482
SKNSH_skew	[0.5,1.0)	dELS	del_2	4109
SKNSH_skew	[0.5,1.0)	dELS	del_3	1570
SKNSH_skew	[0.5,1.0)	dELS	del_4	1570
SKNSH_skew	[0.5,1.0)	dELS	del_5	617
SKNSH_skew	[0.5,1.0)	dELS	del_6	591
SKNSH_skew	[0.5,1.0)	dELS	del_7	453
SKNSH_skew	[0.5,1.0)	dELS	del_8	499
SKNSH_skew	[0.5,1.0)	dELS	del_9	680
SKNSH_skew	[0.5,1.0)	dELS	ins_1	3586
SKNSH_skew	[0.5,1.0)	dELS	ins_10plus	2954
SKNSH_skew	[0.5,1.0)	dELS	ins_2	1790
SKNSH_skew	[0.5,1.0)	dELS	ins_3	996
SKNSH_skew	[0.5,1.0)	dELS	ins_4	1238
SKNSH_skew	[0.5,1.0)	dELS	ins_5	569
SKNSH_skew	[0.5,1.0)	dELS	ins_6	799
SKNSH_skew	[0.5,1.0)	dELS	ins_7	307
SKNSH_skew	[0.5,1.0)	dELS	ins_8	538
SKNSH_skew	[0.5,1.0)	dELS	ins_9	164
SKNSH_skew	[0.5,1.0)	non-cCRE	del_1	21520
SKNSH_skew	[0.5,1.0)	non-cCRE	del_10plus	9293
SKNSH_skew	[0.5,1.0)	non-cCRE	del_2	8591
SKNSH_skew	[0.5,1.0)	non-cCRE	del_3	3778
SKNSH_skew	[0.5,1.0)	non-cCRE	del_4	3393
SKNSH_skew	[0.5,1.0)	non-cCRE	del_5	1457
SKNSH_skew	[0.5,1.0)	non-cCRE	del_6	1282
SKNSH_skew	[0.5,1.0)	non-cCRE	del_7	994
SKNSH_skew	[0.5,1.0)	non-cCRE	del_8	1201
SKNSH_skew	[0.5,1.0)	non-cCRE	del_9	1384
SKNSH_skew	[0.5,1.0)	non-cCRE	ins_1	7861
SKNSH_skew	[0.5,1.0)	non-cCRE	ins_10plus	7076
SKNSH_skew	[0.5,1.0)	non-cCRE	ins_2	4520
SKNSH_skew	[0.5,1.0)	non-cCRE	ins_3	2465
SKNSH_skew	[0.5,1.0)	non-cCRE	ins_4	2996
SKNSH_skew	[0.5,1.0)	non-cCRE	ins_5	2106
SKNSH_skew	[0.5,1.0)	non-cCRE	ins_6	1938
SKNSH_skew	[0.5,1.0)	non-cCRE	ins_7	796
SKNSH_skew	[0.5,1.0)	non-cCRE	ins_8	1218
SKNSH_skew	[0.5,1.0)	non-cCRE	ins_9	446
SKNSH_skew	[0.5,1.0)	pELS	del_1	1868
SKNSH_skew	[0.5,1.0)	pELS	del_10plus	940
SKNSH_skew	[0.5,1.0)	pELS	del_2	728
SKNSH_skew	[0.5,1.0)	pELS	del_3	322
SKNSH_skew	[0.5,1.0)	pELS	del_4	297
SKNSH_skew	[0.5,1.0)	pELS	del_5	126
SKNSH_skew	[0.5,1.0)	pELS	del_6	133
SKNSH_skew	[0.5,1.0)	pELS	del_7	108
SKNSH_skew	[0.5,1.0)	pELS	del_8	134
SKNSH_skew	[0.5,1.0)	pELS	del_9	156
SKNSH_skew	[0.5,1.0)	pELS	ins_1	799
SKNSH_skew	[0.5,1.0)	pELS	ins_10plus	704
SKNSH_skew	[0.5,1.0)	pELS	ins_2	365
SKNSH_skew	[0.5,1.0)	pELS	ins_3	201
SKNSH_skew	[0.5,1.0)	pELS	ins_4	277
SKNSH_skew	[0.5,1.0)	pELS	ins_5	134
SKNSH_skew	[0.5,1.0)	pELS	ins_6	159
SKNSH_skew	[0.5,1.0)	pELS	ins_7	61
SKNSH_skew	[0.5,1.0)	pELS	ins_8	91
SKNSH_skew	[0.5,1.0)	pELS	ins_9	35
SKNSH_skew	[1.0,1.5)	Other cCREs	del_1	537
SKNSH_skew	[1.0,1.5)	Other cCREs	del_10plus	157
SKNSH_skew	[1.0,1.5)	Other cCREs	del_2	214
SKNSH_skew	[1.0,1.5)	Other cCREs	del_3	68
SKNSH_skew	[1.0,1.5)	Other cCREs	del_4	82
SKNSH_skew	[1.0,1.5)	Other cCREs	del_5	31
SKNSH_skew	[1.0,1.5)	Other cCREs	del_6	31
SKNSH_skew	[1.0,1.5)	Other cCREs	del_7	15
SKNSH_skew	[1.0,1.5)	Other cCREs	del_8	27
SKNSH_skew	[1.0,1.5)	Other cCREs	del_9	23
SKNSH_skew	[1.0,1.5)	Other cCREs	ins_1	145
SKNSH_skew	[1.0,1.5)	Other cCREs	ins_10plus	320
SKNSH_skew	[1.0,1.5)	Other cCREs	ins_2	191
SKNSH_skew	[1.0,1.5)	Other cCREs	ins_3	50
SKNSH_skew	[1.0,1.5)	Other cCREs	ins_4	107
SKNSH_skew	[1.0,1.5)	Other cCREs	ins_5	28
SKNSH_skew	[1.0,1.5)	Other cCREs	ins_6	115
SKNSH_skew	[1.0,1.5)	Other cCREs	ins_7	27
SKNSH_skew	[1.0,1.5)	Other cCREs	ins_8	53
SKNSH_skew	[1.0,1.5)	Other cCREs	ins_9	9
SKNSH_skew	[1.0,1.5)	PLS	del_1	125
SKNSH_skew	[1.0,1.5)	PLS	del_10plus	44
SKNSH_skew	[1.0,1.5)	PLS	del_2	29
SKNSH_skew	[1.0,1.5)	PLS	del_3	10
SKNSH_skew	[1.0,1.5)	PLS	del_4	13
SKNSH_skew	[1.0,1.5)	PLS	del_5	3
SKNSH_skew	[1.0,1.5)	PLS	del_6	5
SKNSH_skew	[1.0,1.5)	PLS	del_7	6
SKNSH_skew	[1.0,1.5)	PLS	del_8	7
SKNSH_skew	[1.0,1.5)	PLS	del_9	5
SKNSH_skew	[1.0,1.5)	PLS	ins_1	32
SKNSH_skew	[1.0,1.5)	PLS	ins_10plus	110
SKNSH_skew	[1.0,1.5)	PLS	ins_2	22
SKNSH_skew	[1.0,1.5)	PLS	ins_3	9
SKNSH_skew	[1.0,1.5)	PLS	ins_4	13
SKNSH_skew	[1.0,1.5)	PLS	ins_5	13
SKNSH_skew	[1.0,1.5)	PLS	ins_6	25
SKNSH_skew	[1.0,1.5)	PLS	ins_7	7
SKNSH_skew	[1.0,1.5)	PLS	ins_8	12
SKNSH_skew	[1.0,1.5)	PLS	ins_9	1
SKNSH_skew	[1.0,1.5)	dELS	del_1	1847
SKNSH_skew	[1.0,1.5)	dELS	del_10plus	492
SKNSH_skew	[1.0,1.5)	dELS	del_2	809
SKNSH_skew	[1.0,1.5)	dELS	del_3	249
SKNSH_skew	[1.0,1.5)	dELS	del_4	262
SKNSH_skew	[1.0,1.5)	dELS	del_5	116
SKNSH_skew	[1.0,1.5)	dELS	del_6	89
SKNSH_skew	[1.0,1.5)	dELS	del_7	63
SKNSH_skew	[1.0,1.5)	dELS	del_8	75
SKNSH_skew	[1.0,1.5)	dELS	del_9	87
SKNSH_skew	[1.0,1.5)	dELS	ins_1	594
SKNSH_skew	[1.0,1.5)	dELS	ins_10plus	1001
SKNSH_skew	[1.0,1.5)	dELS	ins_2	523
SKNSH_skew	[1.0,1.5)	dELS	ins_3	175
SKNSH_skew	[1.0,1.5)	dELS	ins_4	358
SKNSH_skew	[1.0,1.5)	dELS	ins_5	126
SKNSH_skew	[1.0,1.5)	dELS	ins_6	283
SKNSH_skew	[1.0,1.5)	dELS	ins_7	83
SKNSH_skew	[1.0,1.5)	dELS	ins_8	169
SKNSH_skew	[1.0,1.5)	dELS	ins_9	35
SKNSH_skew	[1.0,1.5)	non-cCRE	del_1	3206
